sentence1	sentence2	label
Component modularization and prefabrication off-site can reduce the amount of time cranes are needed on a site , as well as provide opportunities to reduce project schedules and construction costs and to concentrate jobs locally at the prefabrication facility .	When work is done off-site , such as prefabrication , it increases the time cranes are need on a site and raises construction costs .	contradiction
To help ensure the success of GPRA , the CFO Council , which the CFO Act created to provide the leadership foundation necessary to effectively carry out the Chief Financial Officers ' responsibilities , established a GPRA Implementation Committee .	The CFO Act destroyed the CFO Council .	contradiction
This data is used to model the behavior of access costs .	This data is used to model the behavior of access costs and is the standard model worldwide	neutral
Although , in this case the equipment did not have to be erected adjacent to an operating boiler , the erection included demolishing and erecting a complete boiler island and demolishing the existing electrostatic precipitator .	The demolishing of the precipitator was permanent .	neutral
The aggregate effect on the amount of federal government saving is what affects the level of national saving and economic growth .	If the Federal government saves more the economy grows .	neutral
Decline in total expenditure ( income ) elasticity of demand from 0.36 to 0.25 over same period .	Decline in elasticity of demand moved from 0.36 to 0.25 over the same period .	entailment
The technical how-tos for these three strategies will be summarized later in this paper .	There are seven strategies discussed in the paper .	contradiction
For example , NIPA excludes capital transfers , like estate tax receipts , which are recorded as revenue in the unified budget , and investment grants-in-aid to state and local governments , which the unified budget records as outlays .	NIPA does not exclude capital transfers .	contradiction
3 Accordingly , auditors performing financial audits need to be proficient in applying the AICPA standards and guidance contained in the SASs .	Auditors that perform financial audits have to be proficient with AICPA standards and guidance contained in the SASs	entailment
At Kansas City Power and Light 's Hawthorn Power Station , Unit 5 was replaced ( excluding turbine ) in under 22 months .	Unit 5 was the only one that was replaced .	neutral
These rules were not used extensively .	These rules were used often and in high frequency .	contradiction
Nonetheless , the rationality of service tiers remains .	It makes sense to keep the service tiers because they are easily understood by the client .	neutral
32 Under the RSA proposal , a worker between the ages of 25 and 60 with family earnings of at least $ 5,000 could contribute up to $ 1,000 annually through either an employer-sponsored saving plan or a tax-deferred individual account .	Most workers could contribute up to $ 1,000 each year .	entailment
From the inventories of the initiatives they developed in response to our request , we asked agency officials to identify those agency components and initiatives that , in their view , had successfully involved and empowered employees .	Agency officials need to identify the components that failed them .	contradiction
Personal Communication with P. Croteau , Babcock Borsig Power , August 2001 .	In August 2001 , there was personal communication between P. Croteau and Babcock Borsig Power .	entailment
Prior to 1986 , the United States had been a net creditor because its holdings of foreign assets exceeded foreign holdings of U.S. assets .	The US was a net creditor before 1986 because of its foreign asset holdings .	entailment
SSA is also seeking statutory authority for additional tools to recover current overpayments .	SSA wants the authority to recover overpayments .	entailment
Technological advances generally come in waves that crest and eventually subside .	There have been no new developments to technology .	contradiction
The association 's mission is to reduce the incidence of fraud and white-collar crime through prevention and education .	The association hopes people will not steal someone 's identity .	neutral
First , the Comptroller General sends a written request to the agency head for the record that has not been made available to GAO within a reasonable time after an initial request .	They are given a proper amount of time to do the report .	entailment
Our work has also shown that agencies can do a better job of providing incentives to encourage employees to improve performance and achieve results .	Employee performance can be improved with incentives .	entailment
Good Oklahoma now has a Public Guardianship Program , albeit unfunded , that will supply lawyers to perform this rights-monitoring process	Good Oklahoma has no programs for supplying lawyers to those who need them .	contradiction
As a result , EPA could not ensure that it was directing its efforts toward the environmental problems that were of greatest concern to citizens or posed the greatest risk to the health of the population or the environment itself .	EPA could ensure it was directing its efforts toward the environmental problem .	contradiction
EPA estimates that 5.6 million acres of lakes , estuaries and wetlands and 43,500 miles of streams , rivers and coasts are impaired by mercury emissions .	The release of mercury has an impact on rivers , streams and lakes	entailment
He thought the biggest barrier was how to change the culture in the ED so that staff would ask screening questions .	The biggest barrier was thought to be how to change the culture , however this was n't the only barrier which was involved .	neutral
We also have found that leading organizations strive to ensure that their core processes efficiently and effectively support mission-related outcomes .	Leading organizations want to be sure their processes are successful , which can be obvious for most of the people here .	neutral
We did it with the aid of consultants and other equal justice stakeholders .	The help from consultants and other stakeholders was useful in doing it .	entailment
Once there , he or she must alight from the vehicle and proceed to the mailbox , then return to the vehicle , turn it around and proceed to the road .	If there is no mailbox , they do n't have to get out of the vehicle .	neutral
4 billion for mercury .	There is four billion of something for mercury .	entailment
McCalpinMaria Luisa Mercado Nancy H. Rogers Thomas F. Smegal , Jr .	Nancy Rogers is involved in the state 's project .	neutral
The materials then are searched for counterevidence and subsidiary or branching paths are laid out .	The branching paths are to either prosecute or release .	neutral
After several years of private practice from 1982-90 , he became the judge of Decatur County Court for a year .	After working in the military for nearly a decade , he became Sheriff of Decatur County .	contradiction
As shown in Exhibits A-1 and A-2 in Appendix A , in the first phase of technology implementation , an engineering review and assessment of the combustion unit is conducted to determine the preferred compliance alternative .	They showcased the final phases in Appendix A .	contradiction
The final rule contains a Federalism Assessment under Executive Order	The final rule had a federalism assessment that was added through a special election .	contradiction
We next present the test of our hypothesis by comparing the predicted percentages for each of the seven posts with the actual percentages .	We are presenting the test by comparing percentages for each of the posts with actual percentages .	entailment
Hence , it appears likely that the proportion of LC to AO mail is less for inbound mail than for outbound .	It looks like the proportion of LC to AO mail is less for inbound mail than for outbound , said the manager .	neutral
( For more information on BLM 's senior executive performance plans , see app .	You can find more information from the senior executive 's plan .	entailment
Agreed-upon Auditors perform testing to issue a report of findings based on specific procedures performed on subject matter .	Agreed-upon Auditors are happy to perform the testing to issue a specific report .	neutral
First , get the basics right , that is , the blocking and tackling of financial reporting .	The basics do n't need to be right first .	contradiction
approaches for setting different requirements for sources that pose different levels of hazard ( tiering ) ; worst-case releases and other hazard assessment issues ; accident information reporting ; public participation ; inherently safer approaches ; and implementation and integration of section 112 ( r ) with state programs , particularly state air permitting programs .	There are no hazards and therefore are n't any different requirements .	contradiction
This fellow is flying a hot air balloon and suddenly realizes he is lost .	This fellow is flying a hot air balloon and is lost .	entailment
We look forward to receiving comments from the readers of this paper .	Someone likes to get comments from readers of a paper .	entailment
The case law is a whole body unto itself .	The case law is a whole entity unto itself .	entailment
This was the saturation and 125-piece walk sequence Enhanced Carrier Route mail volume in 1996 .	The 125 piece walk sequence was too small for optimal efficiency .	neutral
In addition , special service areas are funded for two populations with special needs - Native Americans and migrant workers .	Native Americans and migrant workers do not have any special areas .	contradiction
REPORT PREPARATION AND TEST REVIEW	It is impossible to prepare a report on this topic .	contradiction
Standard screens may not perform as well in these patient subgroups that may represent a considerable part of the ED population .	Standard screens will be better than average in these subgroups of patients .	contradiction
If you need to use the mail , it would be helpful if you sent your comments both in writing and on diskette ( in Word or ASCII format ) .	We suggest written and on a diskette for backup reasons .	neutral
( Cohen 1999 ) Although many observers would view this as an extreme step it could reduce costs and allow increased efficiencies .	Many observers view it an extreme step to lower costs and increase efficiencies .	entailment
The AMS system also allows users to search the full text of the public comments , identifies form letter comments and ex parte communications,8 and provides a list of related government web sites-features that are currently not available in the DOT docket management system .	The full text of public comments is available within the AMS system .	entailment
These runs could cost far more than the value of the small improvement in service .	The runs are small compared to the improvement in service .	contradiction
Working groups were established to coordinate training statewide , to focus on the establishment of a statewide website and to continue coordination and sharing in technology matters .	Groups were formed to coordinate technology training around the state .	entailment
We also have found that leading organizations strive to ensure that their core processes efficiently and effectively support mission-related outcomes .	Leading organizations want to be sure their processes are successful .	neutral
Although claims data provide the most accurate information about health care use , ensuring adequate follow-up for purposes of obtaining information from patient self-report is important because many people do not report alcohol-related events to insurance compa-nies .	Alcohol related events that contribute to disease are often unreported by patients to their insurance companies .	entailment
Initiatives that we suggested for the CIO Council to consider	The CIO has many things to consider	neutral
Additionally , GAO 's FederalInformationSystemControlsAuditManualis now used by most major federal audit entities to evaluate computerrelated controls .	There are federal audit entities that use GAO ' system .	entailment
With most plants needing to install control equipment to meet these requirements , it is likely that this approach would lead to installation of controls that become obsolete and stranded capital investments as additional requirements are promulgated .	Most plants are already up to code .	contradiction
Broadly speaking , the CEF Moderate scenario can be thought of as a 50 % increase in funding for programs that promote a variety of both demand-side and supply-side technologies .	A 50 % increase in funding for programs promote a variety of both demand-side and supply-side technologies according to the CEF Moderate scenario .	entailment
Pesticide concentrations should not exceed USEPA 's Ambient Water Quality chronic criteria values where available .	There is no assigned value for maximum pesticide concentration in water .	contradiction
Title IV of the Clean Air Act ( relating to acid deposition control )	The Clean Air Act only has a single title .	contradiction
While headquarters staffing is to be streamlined , the staffing levels at the ports are to be maintained or increased .	Headquarters needs streamlined staff while ports do n't .	neutral
While documenting the basis for judgments can be more difficult than documenting nonjudgmental information , overall the chain of evidence or audit trail techniques should not pose any greater difficulty for GAO evaluators than our documentation procedures for other evaluation methods .	Documenting nonjudgmental information can pose more difficulties than documenting the basis for judgments .	entailment
Auditors are strongly encouraged to comply with the guidance provided by GAGAS .	GAGAS offers guidance to auditors for compliance purposes .	entailment
It incorporates a risk assessment methodology intended to reduce audit planning time and ensure that significant issues are included .	The risk assessment methodology uses a matrix of risk potential .	neutral
Similarly , OIM revised the electronic Grant Renewal Application to accommodate new information sought by LSC and to ensure greater ease for users .	Changes were made to the Grant Renewal Application to provide extra information to the LSC .	entailment
The logic of analysis in case studies is the same	The logic for the case studies is the same thing .	entailment
Research and development is composed of	R & D is made up of .	entailment
Previously , at the request of the Republican Ranking Minority Member of the House Committee on Government Operations , GAO reviewed activities of President Clintonas Task Force on Health Care Reform and was provided with an extensive listing of working group participants drawn from the government and from outside organizations .	The reviewing has been taken place without the request of the Republican member previously .	contradiction
As with other types of internal controls , this is a cycle of activity , not an exercise with a defined beginning and end .	There is no clear beginning and end , it 's a continuous cycle .	entailment
The average length of a rural route is 55 miles .	100 miles is the average for a rural route .	contradiction
The FCC has created two tiers of small business for this service with the approval of the SBA .	The SBA has given the go-ahead for the FCC to divide this service into two tiers of small business .	entailment
The rule prohibits the sale of nicotine-containing cigarettes and smokeless tobacco to individuals under the age of 18 ; requires manufacturers , distributors , and retailers to comply with various conditions regarding the sale and distribution of these products ; requires retailers to verify a purchaser 's age by photographic identification ; prohibits all free samples ; limits the distribution of these products through vending machines and self-service displays by permitting such methods of sale only in facilities where access by individuals under 18 is prohibited ; limits the advertising and labeling to which children and adolescents are exposed ; prohibits promotional , non-tobacco items such as hats and tee shirts ; prohibits sponsorship of	The rule will not allow for cigarettes that contain nicotine to be sold to anyone under 18 years of age .	entailment
NHTSA noted that the only other possible interpretation of section 330 was to treat the phrase standards promulgated . . . prior to the enactment of this section as	It all happened after the enactment of this section as	contradiction
The Congress , which controls our funding levels , began to include many members who did not support the purpose and goals of a federal civil legal services program .	the congress is generally responsible for controlling funding levels .	entailment
In 1995 and again in 1998 , the Legal Services Corporation recognized that legal services programs were going to have to change the method and manner in which they conducted their business if they were going to remain viable and responsive to the needs of low income persons .	Low income persons have very difficult needs to meet .	neutral
The 2000 census showed Illinois with about 35,000 fewer people who are eligible for LSC services because of low income , about $ 22,000 a year for a family of four , Kleiman said .	Low income is the only disqualifying factor in LSC services eligibility .	neutral
For example , the moderate scenario assumes a 50 % or $ 1 .	Moderate scenario takes 50 %	entailment
Indeed , recent economic research suggests that investment in information technology explains most of the acceleration in labor productivity growth-a major component of overall economic growth-since 1995 .	The investment led to a 60 percent growth in labor productivity .	neutral
Economic growth also depends on education to enhance the knowledge and skills of the nation 's work	Economic growth will continue without regard to the skills of the nation 's work .	contradiction
Of particular significance -- the American public has become acutely aware of the hazards to their health , including the risk of mortality , posed by inhalation of fine particles and exposure to mercury through fish consumption .	The American public is still very unaware of the health risks of inhaling small particles .	contradiction
Extensive documentation of the IPM is available at //www.epa.gov/airmarkets/epa-ipm/index.html .	The documents are free to view .	neutral
The governing statute provides that a committee consisting of the Comptroller General , the Speaker of the House and President Pro Tempore of the Senate , the Majority and Minority leaders , and the Chairmen and Ranking Minority Members of the Senate Governmental Affairs and House Government Reform Committees recommend an individual to the President for appointment .	No one can recommend an individual to the President for appointment .	contradiction
As the budgets , functions , and points of service of many government programs devolve to state and local government , private entities and nonprofit organizations , and other third parties , it may become harder for GAO to obtain the records it needs to complete audits and evaluations .	It is necessary for these audits and evaluations to be performed at least once a year .	neutral
The following are examples of how agencies engaged employee unions .	The following are examples of how agencies can eradicate employee unions .	contradiction
In order to ensure these Americans are not left out of the justice system , a strong federal role in supporting legal services is vital .	Every american us entitled to legal aid	neutral
Now suppose there is a private delivery firm in Cleveland that is competing with the postal service .	The private delivery firm would struggle to provide the same services as the postal service .	neutral
In 1979 , he stopped at a Lexington clothing store to buy cowboy boots .	He liked to wear cowboy boots .	neutral
In 2001 , LSC continued to play an active role in encouraging and supporting states ' technology plans .	In 2001 , LSC continued to play an inactive role in not supporting states ' technology plans .	contradiction
Several of the organizations had professional and administrative staffs that provided analytical capabilities and facilitated their members ' participation in the organization 's activities .	Many organizations facilitated members ' participation in their activities .	entailment
To help ensure the success of GPRA , the CFO Council , which the CFO Act created to provide the leadership foundation necessary to effectively carry out the Chief Financial Officers ' responsibilities , established a GPRA Implementation Committee .	The CFO Council established a GPRA Implementation Committee .	entailment
Deborah Pryce said Ohio Legal Services in Columbus will receive a $ 200,000 federal grant toward an online legal self-help center .	A $ 200,000 federal grant will be received by Ohio Legal Services , said Deborah Pryce , who could finally say it to the public .	neutral
Lifetime Extension of SCR De-NOx Catalysts Using SCR-Tech 's High Efficiency Ultrasonic Regeneration Process	There is a 10 year extension of SCR De-NOx catalysts .	contradiction
Although , in this case the equipment did not have to be erected adjacent to an operating boiler , the erection included demolishing and erecting a complete boiler island and demolishing the existing electrostatic precipitator .	The erection process included destroying as well as building .	entailment
the approving official 's knowledge true , correct , and accurate , and in accordance with applicable laws , regulations , and legal decisions .	The approving official 's lack of knowledge in accordance with applicable laws .	contradiction
Since the system would automatically verify all receipts and acceptances prior to invoice payment authorization , there would be no need to authorize payment prior to verification of receipt .	The new system has nothing to do with invoice payments .	contradiction
The Congress , which controls our funding levels , began to include many members who did not support the purpose and goals of a federal civil legal services program .	the congress also has different functions , though they are all broad scoping .	neutral
U.S. civil legal services delivery system .	The us civil legal services needs to better their delivery system	neutral
It must also report the information to the employee 's home agency promptly to facilitate disbursement of pay by the home agency .	The information is all reported at once at the end of the fiscal year .	neutral
Likewise , at their production decision reviews , these programs did not capture manufacturing and product reliability knowledge consistent with best practices .	Their production decision reviews located an anomaly in the data .	entailment
It 's very hard to believe , for anyone who knows me well , but I was actually speechless for a period , Zelon said .	Zelon is normally a talkative and opinionated person .	neutral
Such parties may include	The parties might involve	entailment
The FCC has created two tiers of small business for this service with the approval of the SBA .	Though the FCC is still waiting for SBA approval , they have decided to create just one tier .	contradiction
Clearly , people do n't know how to reach lawyers .	People take longer to find a lawyer than to prepare for court .	neutral
The purpose of this paper is to analyze rural delivery costs and compare them with city delivery costs .	They did n't compare the costs of rural vs city delivery .	contradiction
Any subsequent alterations to the data can be readily detected .	Changes to the data ca n't be detected .	contradiction
Homes or businesses not located on one of these roads must place a mail receptacle along the route traveled .	A mailbox needs to be on a traveled route .	entailment
The final rule contains a Federalism Assessment under Executive Order	The final rule had a federalism assessment that was added through executive order .	entailment
As discussed in section 1 , personal saving is the amount of aggregate disposable personal income left over after personal spending on goods and services .	Personal saving is how much disposable personal income is left over after personal spending .	entailment
In the USPS view of the world , institutional costs are a larger share of total costs and fewer costs can be expected to be shed , if and when , say , transaction mail leaves the system .	The USPS has a view of the world that is different to some other entity .	neutral
Also , stakeholders may not interpret principles consistently , and it is important for stakeholders to have the same conceptual framework as preparers when interpreting a principle .	stakeholders will interpret principles consistently	contradiction
Don Saunders attended from the NLADA .	The NLADA sent Saunders .	entailment
However , SCR installations designed to comply with the NOX SIP Call are generally already into the installation process or , at a minimum , into the engineering phase of the project .	SCR installs have NOX SIP to comply with .	entailment
If necessary to meeting the restrictions imposed in the preceding sentence , the Administrator shall reduce , pro rata , the basic Phase II allowance allocations for each unit subject to the requirements of section 414 .	Section 414 helps balance allowance allocations for units .	entailment
The increased investment has contributed to higher GDP growth in recent years , and the stronger economy should help in servicing the debt owed to foreigners .	Steep GDP decline in recent years has been contributed to increased investment .	contradiction
Legal Services Corp. , 02-CV-3866 , names as defendants the national Legal Services Corp. , which distributes federal grants to providers , and Legal Services of New Jersey , which distributes state money .	Legal Services Corp. was n't a named defendant .	contradiction
Based on field observations and some discussions with U.S .	It had no basis , just pure speculation .	contradiction
The percent of total cost for each function included in the model and cost elasticity ( with respect to volume ) are shown in Table 1 .	Each function cost $ 1000 to create .	neutral
Audit committees should not only oversee both internal and external auditors , but also be proactively involved in understanding issues related to the complexity of the business , and , when appropriate , challenge management through discussion of choices regarding complex accounting , financial reporting , and auditing issues .	The audit committees are used to look into the financial aspects of certain businesses .	entailment
BUDGETARY RESOURCES - The forms of authority given to an agency allowing it to incur obligations .	Administrations generally feel that some agencies should have more budgetary resources than others .	neutral
These adaptations are not uniformly valued .	Adaptions are always valued	contradiction
This makes it incumbent on the government to create incentives to recruit new employees and retain older employees .	The government needs to create incentives to get and retain employees .	entailment
GAO 's prior work on best practices covers achieving the first knowledge point .	GAO 's past work talks about achieving the first knowledge point .	entailment
approaches to achieving missions vary considerably between agencies .	Approaches to achieving missions changes very little .	contradiction
5 percent for educational lay programs relating to law and justice , and other public service programs such as the High School Mock Trial Competition and numerous publications .	15 % is for educational lay programs .	contradiction
than the passage of time , the rate of inflation , or geographic location , as so often is the case today .	This is never the case today .	contradiction
aChange in personal saving depends on how much of the $ 4,000 IRA contribution represents new saving .	The IRA contributes nothing to saving	contradiction
I think it is important for everyone to understand the extent to which First-Class mail is already carrying a disproportionate share of the institutional cost or overhead burden of the postal system .	First class mail is too busy with the burden .	neutral
The association 's mission is to reduce the incidence of fraud and white-collar crime through prevention and education .	The association is an illegal organization that specializes in money laundering .	contradiction
Information Computer Attacks at Department of Defense Pose Increasing Risks	The computer attacks on the Department of Defense are too powerful to handle .	neutral
Mr. Erlenborn attended undergraduate courses at the University of Notre Dame , Indiana University , the University of Illinois , and Loyala University of Chicago .	Mr. Erlenborn 's favorite university is located in Chicago .	neutral
Likewise , at their production decision reviews , these programs did not capture manufacturing and product reliability knowledge consistent with best practices .	At their production decision reviews , these programs did not capture manufacturing .	entailment
Control activities occur at all levels and functions of the entity .	No control activities occur anywhere within the entity	contradiction
Several security managers said that by participating in our study , they hoped to gain insights on how to improve their information security programs .	The security managers in the study joined in order to see what we were doing wrong .	contradiction
Grantees statistically sample the cases closed in the previous year to determine if the sampled cases generally meet the requirements for reporting cases to LSC .	Grantees are not going to pay attention to cases closed in the last year .	contradiction
Base year data will be actual receipt and outlay data for the last completed fiscal year	Base year data will give important economic information .	entailment
Indiana Legal Services ( ILS ) Executive Director Norman Metzger and Colleen Cotter , Director of the ILS Indiana Justice Center , were marvelous hosts .	Norman and Colleen were terrible hosts of the party .	contradiction
Net nonfederal saving	Gross federal saving	contradiction
For example , the moderate scenario assumes a 50 % or $ 1 .	50 % is secured	neutral
The FDA solicited comments on these requirements in the notice of proposed rulemaking and has evaluated and responded to them in the preamble to the final rule .	The FDA mostly received criticisms about the proposed rules and plan to use the criticism to find the plan 's current flaws .	neutral
First , get the basics right , that is , the blocking and tackling of financial reporting .	The basics are actually difficult to understand for most	neutral
TEST ORGANISMS	Trial Living Plants	neutral
Act Accounting the Great Management Reform Act	Act accounting great management reform act	entailment
and these comments were considered in formulating the interim rules .	The interim rules failed to take the comments into consideration .	contradiction
The agency also receives a percentage of money from the Interest On Lawyers ' Trust Accounts .	They do not receive any funding from the account .	contradiction
As recent events illustrate , trust takes years to gain but can be lost in an instant .	Lying or spreading bad information is the fastest way to lose trust .	neutral
Judge Bailey was chosen because he should be looked at as the representative of all future winners .	Nobody liked Judge Bailey .	contradiction
Emissions will be cut from current emissions of 48 tons to a cap of 26 tons in 2010 , and	Most emissions are from gas guzzling SUVs and airplanes .	neutral
Participants generally viewed the new internal control reporting requirements of the Sarbanes-Oxley Act of 2002 as a good requirement .	The Sarbanes-Oxley Act of 2002 revolutionized the way internal control reporting must be handled , and getting to that point was a very contentious fight in Congress .	neutral
The community courthouse will be held every second Tuesday of the month at Carver at 217 Paso Hondo .	They were grateful to have a place to hold their meetings .	neutral
You wonder what youre going to be when you grow up , lawyer Smith said .	You have no dreams for the future .	contradiction
So unlike people who are fortunate enough to be able to afford attorneys and can go to another lawyer , our clients are simply lost in the legal system if they can not get access to it from us .	We are the only hope our clients have for legal assistance .	entailment
Each state is different , and in some states , intra-state regions differ significantly as well .	Every state is different from one another .	entailment
The purpose of the Self-Inspection process was to provide programs a means to verify , by reviewing a sample of cases , that their 1999 CSR data satisfies LSC 's standards for accuracy .	Self-inspection process can provide programs the ability to verify their accuracy .	entailment
3 It should be noted that the toxicity ( LC50 ) of a sample observed in a range-finding test may be significantly different from the toxicity observed in the follow-up chronic definitive test ( 1 ) the definitive test is longer ; and ( 2 ) the test may be performed with a sample collected at a different time , and possibly differing significantly in the level of toxicity .	The toxicity of a sample in the range-finding test might be very different from the toxicity in the follow-up test .	entailment
Participation in the rulemaking process requires ( 1 ) the public to be aware of opportunities to participate and ( 2 ) systems that will allow agencies to receive comments in an efficient and effective manner .	The public need not be made aware of any opportunities for rulemaking processes .	contradiction
In addition , we supported the creation of a 250-page Poverty Law Manual that introduces advocates to the fundamentals of poverty law .	The Poverty Law Manual was created to document poverty law opposition .	contradiction
The final aim of screening must be improved outcomes through referral and counseling .	Screening needs to make sure all alcoholics get into treatment .	neutral
Postal Service could increase those same rates by at least 13 .	The rates can not be changed by the Postal Service .	contradiction
The primary screen must be integrated into the standard intake procedure of the emergency setting and must be the responsibility of the staff to administer to all patients .	The primary screen is the responsibility of the staff to be given to all patients .	entailment
13 Executive Effectively Implementing the Government Performance and Results Act ( GAO/GGD-96-118 , June 1996 ) .	13 executives effectively implemented the government performance and results act	entailment
In the first instance , IRS would have no record of time before the person could get through to an agent and of discouraged callers .	The callers are encouraged to call multiple times .	neutral
Exhibit 3 presents total national emissions of NOx and SO2 from all sectors , including power .	In Exhibit 3 there are the total regional emissions od NOx and SO2 from all sectors .	entailment
GAO 's Web site ( www.gao.gov ) contains abstracts and full-text files ofcurrent reports and testimony and an expanding archive of older products .	The GAO has received many complaints due to lack of a website .	contradiction
To assist programs with implementing these web sites , the Northwest Justice Project and ProBonoNet in New York are hiring two full-time circuit riders to assist grantees with content management and to ensure that each web site supports the entire state justice community .	The Northwest Justice Project and ProBonoNet in New York will hire more people to help poor residents .	neutral
Yet , despite the stock market boom of the 1990s , many households have accumulated little , if any , wealth ( see figure 1.3 ) , and half of American households did not own stocks as of 1998 .	Households have had a hard time accumulating wealth in spite of the vaunted stock market booms of the 1990s .	entailment
The analyses comply with the informational requirements of the sections including the classes of small entities subject to the rule and alternatives considered to reduce the burden on the small entities .	The analyses try to follow informational requirements for relevant small entities .	entailment
2466 , discusses the four collections , which include certification of a minimum number of installed and operating microwave links and the maintenance of a computer-readable database .	2466 discusses four collections and 2467 discusses the consequences of them .	neutral
If the data from a series of tests performed with the same toxicant , toxicant concentrations , and test species , were analyzed with hypothesis tests , precision could only be assessed by a qualitative comparison of the NOEC-LOEC intervals , with the understanding that maximum precision would be attained if all tests yielded the same NOEC-LOEC interval .	They wanted to make sure they were getting the same results each time .	entailment
Also , the final rule is not intended to have any retroactive effect and administrative procedures must be exhausted prior to any judicial challenge to the provisions of the rule .	The final rule is meant to have a retroactive effect .	contradiction
The Commission 's analysis uses both quantifiable and general descriptions of the effects of the rule on small entities .	There are no quantifiable effects on small entities caused by the rule .	contradiction
Extensive documentation of the IPM is available at //www.epa.gov/airmarkets/epa-ipm/index.html .	The documents are online .	entailment
The information provided in this guide is current as of the date of this publication .	The guide will be republished again in six months .	neutral
Voluntariness of risks is evaluated .	The voluntary nature of risks is evaluated .	entailment
Practice 16 : Be Alert to New Monitoring Tools and Techniques	Practice 17 is to check for intrusions .	neutral
To help identify solutions to this problem , Senators Fred Thompson and John Glenn , Chairman and Ranking Minority Member , respectively , of the Senate Committee on Governmental Affairs , requested that we study organizations with superior security programs to identify management practices that could benefit federal agencies .	Senators Fred Thompson requested the study to benefit federal agencies .	entailment
Standard screens may not perform as well in these patient subgroups that may represent a considerable part of the ED population .	The subgroups may not perform well in standard screens .	entailment
In DOD 's current acquisition environment , the customer is willing to trade time and money for the highest performing weapon system possible .	Having the highest performing weapon system is of paramount importance being prioritized above time and money .	entailment
Until all members of our society are afforded that access , this promise of our government will continue to be unfulfilled .	The promise of our government is met regardless if everyone can afford that access	contradiction
In Texas , the ability to produce fairly stated external financial reports was only the first step in building a more effective , resultsoriented government .	Producing fairly stated external financial reports is not necessary when it comes to building a more effective government in Texas .	contradiction
Michael B. Wachter of the University of Pennsylvania and his colleagues conclude that there is a wage and fringe benefit premium for the postal bargaining labor force of 29 .	Wachter works for University of Chicago .	contradiction
A stable funding level not only supports GAO 's strong return on investment of $ 57 for every $ 1 spent , it creates the environment necessary to recruit , retain , compensate , train and motivate a strong and capable workforce .	GAO has a ROI of $ 12 for every dollar that is spent .	contradiction
If you have any questions regarding this report , please call me at ( 202 ) 512-4841 .	My phone number is ( 202 ) 412-4841 .	contradiction
Title IV of the Clean Air Act ( relating to acid deposition control )	The title was placed due to widespread and irresponsible acid deposition .	neutral
They said that ( 1 ) agencies need to be able to design their procedures to fit their particular circumstances ( e.g .	It was stated that each entity should match their methods of operation to fit their particular situations .	entailment
Homes or businesses not located on one of these roads must place a mail receptacle along the route traveled .	The homes and businesses can place the mailbox wherever they would like .	contradiction
We are also advocating enhanced reporting in connection with key federal performance and projection information .	We think reporting should be enhanced as it has a vital connection with projection statistics .	entailment
Workers are also represented in civil rights and retaliation claims .	There is no representation for workers .	contradiction
What the judge really wants are the facts -- he wants to make a good decision , he said .	The judge does his job when he gets the facts .	neutral
1 Lower and upper PMSD bounds were determined from the 10th and 90th percentile , respectively , of PMSD data from EPA 's WET Interlaboratory Variability Study ( USEPA , 2001a ; USEPA , 2001b ) .	The EPA 's WET Interlaboratory Variability Study served as the reference for the upper and lower PMSD numbers .	entailment
Base year data will be actual receipt and outlay data for the last completed fiscal year	Base year data will be actual receipt and outlay data .	entailment
Congress ' determination to make agencies accountable for their performance lay at the heart of two landmark reforms of the 1990 the Chief Financial Officers ( CFO ) Act of 1990 and the Government Performance and Results Act of 1993 ( GPRA ) .	Congress made several big reforms in the nineties to ensure agencies are held accountable for their actions .	entailment
Neither does it include the mail sent in response to advertising .	It does not include the mail sent in response to advertising .	entailment
You will need-all of you will need-to be highly visible personally and professionally .	There is a need for everyone to be personally and professionally visible .	entailment
Reports on attestation engagements should state that the engagement was made in accordance with generally accepted government auditing standards .	Reports do n't need to follow government standards .	contradiction
However , co-requesters can not approve additional co-requesters or restrict the timing of the release of the product after it is issued .	Co-requesters can not approve more co-requesters .	entailment
While the Freedom of Information Act , the Trade Secrets Act , and other statutes may generally protect certain categories of information from disclosure by an agency to the public , this protection does not justify withholding the information from GAO .	The Freedom of Information Act wants all people to share all information with each other , no matter what .	contradiction
To provide a useful perspective on how alternative levels of national saving affect future living standards , we also compared our simulation results to a historical benchmark .	We provided a perspective that was not useful in regards to alternative levels of national saving .	contradiction
Similar conclusions have been reached by state legal needs ' studies in a dozen states including Florida , Georgia , Hawaii , Illinois , Indiana , Kentucky , Maryland , Massachusetts , Missouri , Nevada , New York , and Virginia , using a variety of methodologies for estimating the unmet legal needs of the poor .	Similar conclusions have been reached by state legal needs ' studies	entailment
than the passage of time , the rate of inflation , or geographic location , as so often is the case today .	Factors include the passage of time , the rate of inflation , or geographic location .	entailment
Interpreters will be provided by APALRC .	Interpreters will be distributed at an even male , female ratio .	neutral
The Saver-Spender Theory of Fiscal Policy , Working Paper 7571 .	The paper deals with theories of fiscal policies .	entailment
As a result , an estimated four out of five low-income people requiring legal help in our community do not receive it .	Most low-income people who need legal help in the community do not get it .	entailment
Participate in the postaward audit for assessing thedegree of success of the acquisition .	An audit after the award has been presented .	entailment
