sentence1	sentence2	label
So it was n't Missenhardt 's singing -- marvelous though that was -- that made Osmin 's rantings so thrilling .	Osmin was always calm and collected .	contradiction
If he were someone who was an assistant , with an ailing mother to support , well , it would be impossible .	He 'd be able to do it even with a sick mom .	contradiction
At least they 're getting stoned first , I rationalized .	It 's awful that they get stoned first , I argued .	contradiction
To see how The Bell Curve tries and fails to get around these inherent problems , see and .	Let 's see how The Bell Curve tries , but fails , to get around these problems .	entailment
They just do n't like it as much as men do .	They like it way more than men do .	contradiction
Numbers began wafting about on the I 'd say at least five	There were less than five of them .	contradiction
Should we invite these young wealthies back to our comparatively humble , small home ?	Our home is small and humble , compared to that of wealthies .	entailment
As Ben Yagoda writes in the New York Times Book Review , somewhere along the way , Kidder must have decided not to write a book about Tommy O'Connor .	A book was written about Tommy O'Connor .	contradiction
Did Meriwether Lewis really commit suicide , as historians claim ?	There is evidence to suggest that Lewis was killed by someone else .	neutral
5 ) The Democrats are reaping what they sowed ( after torturing Robert Bork , John Tower , and Clarence Thomas ) .	Democrats are replacing many Republicans because they were always very forceful in their approach .	neutral
Zoom-out vs. zoom- Ever since Roe , pro-life posters and pamphlets have depicted isolated fetuses .	It 's been argued that pro-life posters are seeking to humanize the unborn through these depictions .	neutral
Strategic parents might spend a large portion of their tax cuts , causing interest rates to rise .	Tax cuts geared to parents will give them greater spending flexibility but will also lead to higher interest rates on loans .	neutral
Acquaintances of mine have become Orthodox because of the codes .	My acquaintances shied away from becoming Orthodox because of the codes .	contradiction
Hatch : Muslims treat Moses as a great prophet .	The Muslims do n't speak of Moses .	contradiction
But employers are still driving , and that 's all that counts .	Employers have refused to continue driving .	contradiction
First , the horsemen brought out a teaser horse .	The horsemen firstly brought out the horse meant for the main event .	contradiction
His mother died when he was young , and he was adopted by the Brodkeys .	When his mother died , the Brodkeys took him in .	entailment
She buried his remains to spare her mother the gruesome sight .	The remains would have caused grief to her mother .	neutral
Reportedly the biggest payment made in such a case , it is hardly a nick in Texaco 's annual revenue of more than $ 30 billion .	The biggest payment they made barely hurt their profits .	entailment
If anything , ultimate fighting is safer and less cruel than America 's blood sport .	America 's blood sport is more commonly known as boxing .	neutral
There is no tradition of clothes criticism that includes serious analysis , or even of costume criticism among theater , ballet , and opera critics , who do have an august writerly heritage .	Clothes criticism is not serious .	entailment
For ideological free-marketeers ( like myself ) , theories like Smith and Wright 's can be intellectually jarring .	I can appreciate their position even if it does contradict my opinions .	neutral
Rather , kids today are not only little bundles of joy but also are perhaps the ultimate symbols of worldly success and status .	Kids today are not bundles of joy , and are symbols of failure .	contradiction
For ideological free-marketeers ( like myself ) , theories like Smith and Wright 's can be intellectually jarring .	Our ideas work really well together and do not clash .	contradiction
In the short term , U.S. consumers will benefit from cheap imports ( as will U.S. multinationals that use parts made in East Asian factories ) .	U.S. consumers benefit from imports , while East Asian factories suffer .	neutral
South Carolina has no referendum right , so the Supreme Court canceled the vote and upheld the ban .	South Carolina has a referendum right , so the Supreme Court was powerless over the state .	contradiction
Consider the Globe : As the respectable media have become sleazy , the Globe has become sleazier .	Both the Globe and respectable media have become sleazy .	entailment
In 1984 , Clinton picked up rock groupie Connie Hamzy when she was sunbathing in a bikini by a hotel pool .	Clinton was somewhat of a celebrity in the 80s .	neutral
Slate continues to be available on MSN and directly on the Web at slate.com .	Slate has been discontinued .	contradiction
Conspiracy theorists MasterCard is investing in a chip that can store electronic cash , your medical history , and keys to your home and office .	Conspiracy theorists believe Mastercard is working on a chip to store all your personal data .	entailment
To some critics , the mystery is n't , as Harris suggests , how women throughout history have exploited their sexual power over men , but how pimps like him have come away with the profit .	Harris suggests that it 's a mystery how women have exploited men with their sexual power .	entailment
Working for Philip Morris is n't like defending an indigent murderer in a death penalty appeal .	Working for Philip Morris is the same as criminal defense .	contradiction
Update on the Democratic fund-raising scandal : 1 ) President Clinton said FBI agents denied him advance warning about Chinese influence-buying efforts by telling his aides to keep the information secret .	Clinton said he was completely innocent and instructed them to stop talking about it .	neutral
Also , the tobacco executives who told Congress they did n't consider nicotine addictive might now be prosecuted for fraud and perjury .	The tobacco executives told Congress that nicotine was addictive .	contradiction
Unfortunately , the magnet schools began the undoing of desegregation in Charlotte .	Charlotte has always been overly segregated .	neutral
Took forever .	Was quick	contradiction
Slate could have put someone with a reasonable grasp of elementary finance and a balanced viewpoint in charge of writing a tax piece .	Slate has incompetent people write their tax pieces .	neutral
The Times says this tracking list is drawn up from information from bookstores , but publishers say they routinely call up the Times to tip them off to books selling with increasing momentum so that they can be added to the tracking list .	Publishers say one things about Times ' drawing of lists from bookstores , while Times claims a different story .	entailment
Dan Burton , in an appearance on Good Morning , America , said he had sent a letter to Attorney General Janet Reno urging her to have the FBI seize the Kuhn paperback immediately so it can be examined by its own labs .	Dan Burton was the 500th guest on Good Morning , America .	neutral
Some Kwanzaa rituals , most notably the focus on candles , seem to have been borrowed from Hanukkah .	They claimed to have started the tradition on their own .	contradiction
He was a pilot , not a platoon leader .	He felt drastically under-qualified to assume command .	neutral
This points to a final press-friendly quality of McCain ' brilliant flattery .	This does not lead to a final press-friendly quality of McCain ' brilliant flattery .	contradiction
Consider the Globe : As the respectable media have become sleazy , the Globe has become sleazier .	As the Globe gets sleazier , the respectable media becomes less so .	contradiction
Several pro-life Dems are mounting serious campaigns at the state level , often against pro-choice Republicans .	These democrats will do anything to get pro-life to become nationwide .	neutral
Republican consultants agree that conservative candidates in the South , Southwest , Midwest , and Rocky Mountains will beg for Reed 's talents and connections .	Reed 's talents will be begged for by people across the country , according to Republicans .	entailment
This is arguably starting to distort the practice of science itself .	The practice of science remained exactly the same .	contradiction
I like ethnic humor .	I hate racial jokes .	contradiction
A 1994 Roper Poll concluded that the NewsHour is perceived by the public as the most credible newscast in the country .	A 1984 Poll concluded NewsHour is seen as the most credible newscast by the public .	entailment
And , although I got a Ph.D. in philosophy many years ago and have thought and read about these matters ever since , heaven ( or whatever ) knows I do n't have too many answers that I feel confident about .	I do n't know about this subject because it is so complicated .	neutral
For their part , family-planning organizations and the Clinton administration seem equally adamant .	Abortions for all !	contradiction
Tom is the winner of a year 's supply of Turtle Wax , and he will receive his prize just as soon as the Shopping Avenger figures out how much Turtle Wax actually constitutes a year 's supply .	There are no winners of the one year supply of Turtle wax .	contradiction
One 23-year-old White House assistant was interrogated about a triple murder that took place at a Starbucks in Georgetown .	There was a triple murder in Georgetown at a Starbucks .	entailment
Several pro-life Dems are mounting serious campaigns at the state level , often against pro-choice Republicans .	Silly campaigns are being invented by dumb democrats .	contradiction
That word boustrophedon describes writing that goes from left to right on the first line , then right to left on the second , then left to right on the third , and so on ; it comes from a Greek word describing the turning in a field of an ox and plow .	Boustrophedon refers to writing that goes from right to left .	contradiction
After four years , Clinton has learned how to avoid looking unpresidential .	After what seems like forever , Clinton still does n't understand how avoid looking unpresidential .	contradiction
( In the short run , higher-income taxpayers may pay more taxes , not less , if a capgains rate cut leads them to sell more assets than they otherwise would have done . )	A capgains tax would make people buy more assets .	contradiction
The Washington Post called it the culmination of a six-month game of political chicken .	It has been called by the Washington Post as a beautiful situation .	contradiction
She had the pathetic aggression of a wife or mother -- to Bunt there was no difference .	Bunt was raised motherless in an orphanage .	contradiction
I am asserting my membership in the club of Old Geezers .	I am proclaiming that I am now a member of the club of Old Geezers .	entailment
Everybody has this quote from NBA commissioner David You can not strike your boss and still hold your job -- unless you play in the NBA .	NBA commissioner said he hates NBA players .	contradiction
So let me draw a slightly different moral from the saga of beach volleyball as it has evolved in our If , as Speaker Gingrich says , the price of volleyball is eternal freedom , still it may take a village to raise a volleyball net .	Speaker Gingrich thinks there is a linear connection between volleyball and freedom .	neutral
He fell in love with Monica Lewinsky -- and even told her he wanted to be with her when he left office .	He chose to be with her since he would have nothing otherwise .	neutral
By seeding packs with a few high-value cards , the manufacturer is encouraging kids to buy Pokemon cards like lottery tickets .	The manufacturer has devised a clever way of getting kids to keep buying card packs even when they have piles of them by only having a few , random rare cards per pack .	entailment
This breakdown of PA-Israeli cooperation is the basis for the Israeli complaint that Arafat is culpable for last week 's Jerusalem bombing .	This breakdown of PA-Israeli cooperation is not the basis for Israeli complaints that Arafat is culpable for last weeks Jerusalem bombing .	contradiction
Linda Tripp was indicted for illegally taping telephone conversations with Monica Lewinsky .	Linda did not like Monica .	neutral
Maybe I am too .	This is something that I have to change .	neutral
It is one of those rare cases in which I can please everyone .	It is a rare situation that lets me make everybody happy .	entailment
Clearly , the press has done a lousy job with its focus on behavior such as infidelity or drug use that most people do n't care about .	The press has done a great job of covering hot-button issues people want to learn about .	contradiction
The Weekly Standard argues that America should back Lee with words now and , if necessary , military force later , but the Washington Post reports that the U.S. envoys will pressure him to back down .	The Weekly Standard and Washington Post commonly have opposing views .	neutral
Lewis brought to the campaign the same intensity he had trained upon redneck troopers and sheriffs .	Lewis was a strict and obsessed with details perfectionist .	neutral
What 's truly striking , though , is that Jobs has never really let this idea go .	Jobs clung to an idea .	entailment
ran toward us rather slowly , like people finishing their run .	They ran toward us with amazing speed , like they were racing .	contradiction
Punditus Interruptus , The Final	The Last Punditus Interruptus	entailment
How long , Thaler and Siegel ask , will it take most investors to get wise to the fact that the equity premium is just too damned high ?	Thaler and Siegel think that many investors already know that the equity premium is too high .	contradiction
But there are two kinds of the pleasure of doing , and the pleasure of not doing ; the pleasure of indulging , and the pleasure of abstinence .	The pleasure of doing is much stronger than that of not doing .	neutral
Meanwhile , a site established for the WorldAid '96 Global Expo and Conference on Emergency Relief , which took place last fall , gives you a firsthand glimpse of the frequently crass world of the relief business ( note the long list of commercial exhibitors in attendance ) .	WorldAid had a GLobal expo in 1996 in Beijing .	neutral
There are other reasons that wrecks cause fan excitement -- e.g .	Wrecks are a small reason for fan excitement .	neutral
And these are tough times for reviewers in general .	Specialist reviewers or reviewers with seniority are having an easier time of it .	neutral
The story also made the front page of the New York Times and the Financial Times of London , which said that more than 10,000 members of a mystic cult called Fa Lun Gong caused acute embarrassment to security forces by virtually surrounding the compound where China 's leaders work .	The Fal Lun Gong surrounded 70 % of the compound .	neutral
In a six-year study , scientists fed dogs and other animals irradiated chicken and found no evidence of increased cancer or other toxic effects .	Scientists gave animals irradiated chicken and they were fine .	entailment
You have to have good peripheral vision and you have to really concentrate .	You do n't have to pay attention and may fall asleep without the fear of a mistake .	contradiction
He argued that these governors shared the congressional Republican agenda enshrined in the 1994 Contract With America .	The speaker agrees with the governors	contradiction
Melatonin	It has ten grams of melatonin .	neutral
The movie does n't come to much , though .	There was a lot to this movie .	contradiction
From the Index : Average number of public school students expelled each school day last year for gun 34 .	The number of school students expelled is dependent on the availability of guns .	neutral
Most of the Clinton women were in their 20s at the time of their Clinton encounter	The clinton women were in their 20 's	entailment
Now they 're telling mothers to deny food to infants all night long once the kids are a few months old .	Infants are capable of feeding themselves from birth , and many even develop speech and advanced motor skills within the first weeks .	contradiction
She has exchanged a hollow life for a heightened life , and has tried to comprehend all its turns , get its possibilities .	She has chose to live a heightened life thanks to Buddhism .	neutral
Since The Bell Curve was published , it has become clear that almost everything about it was inexcusably suspect data , mistakes in statistical procedures that would have flunked a sophomore ( Murray -- Herrnstein is deceased -- clearly does not understand what a correlation coefficient means ) , deliberate suppression of contrary evidence , you name it .	The Bell Curve 's findings have been proven absolutely correct .	contradiction
Five years ago , Speaker-elect Newt Gingrich promised to make important information available online at the same moment that it is available to the highest-paid Washington lobbyist .	Newt Gingrich promised to make information available to loyalists and online at the same time .	entailment
Sun Ra 's spaceships did not come , as it were , out of nowhere .	The spaceships did not come out of nowhere but they were welcome .	neutral
In both Britain and America , the term covers nearly everybody .	In both Britain and America the term covers almost everyone .	entailment
That example points to an important general Total expenditure is determined by the value of the prize , whether we 're talking about presidential campaigns or state lotteries .	They wanted to show it was valid in different situations .	neutral
I 'm not interested in tactics , Al .	Al is very interested in tactics .	neutral
Indeed , the Democratic counteroffensive has already begun .	There was a previous offensive move made..	entailment
What a brilliantly innocuous metaphor , devised by a master manipulator to obscure his manipulations .	The metaphor was created by the manipulator .	entailment
Eighty percent of pagers in the United States were knocked out by a satellite malfunction in space .	A majority of pagers in the United States were disrupted by a satellite malfunction .	entailment
Indeed , 58 percent of Columbia/HCA 's beds lie empty , compared with 35 percent of nonprofit beds .	58 % of Columbia/HCA 's beds are empty .	entailment
Huntington -- like Buchanan -- claims not to be a cultural He is defending the integrity of all cultures , theirs and ours .	Huntington and Buchanan both defend others cultures as well as their own .	entailment
See you Aug. 12 , or soon thereafter , we hope .	The person was invited for August 12 .	entailment
Albino Alligator ( Miramax ) .	Albino alligators are very rare in wild .	neutral
Blair has just published a volume of speeches and articles titled New Britain : My	It took Blair two years to conduct the research for these speeches .	neutral
Also , disappointing earnings reports from Intel and other blue-chip companies in the two weeks leading up to the crash caused investors to question the value of entire portfolios .	Intel has had many disappointing earning reports .	neutral
For more than a year , Clinton 's surrogates have been calling Starr an out-of-control prosecutor .	Even non Clinton supporters think Starr has gone too far .	neutral
Placido Domingo 's appearance on the package , compellingly photographed in costume as the ancient King of Crete , ( Anthony Tommasini , the New York Times ) is the main selling point for this new recording of one of Mozart 's more obscure operas -- a fact that does not make critics happy .	Placido Domingo 's appearance is absolutely atrocious and uncompelling .	contradiction
Cop Bud White ( Crowe ) and Ed Exley ( Pearce ) almost mix it up ( 59 seconds ) :	Bud White has never been a cop .	contradiction
( Imagine the difference between smoking a cigarette and injecting pure nicotine directly into a vein . )	Smoking a cigarette is a lot like injecting pure nicotine .	neutral
In the case of speech , Fiss appears to believe that the reason the American public is less enlightened than he would wish it to be concerning matters such as feminism , the rights of homosexuals , and regulation of industry is that people are denied access to the opinions and information that would enlighten them .	People in America are very well informed on controversial topics , according to Fiss .	contradiction
[ I ] n You 're the Top Porter does not capitalize on the text 's potential for realism .	The text has a potential for realism that is unrealized .	entailment
Indeed , 58 percent of Columbia/HCA 's beds lie empty , compared with 35 percent of nonprofit beds .	58 % of Columbia/HCA 's beds are full .	contradiction
But recently , the speculation has subsided .	The speculation has been reduced recently .	entailment
There are no shares of a stock that might someday come back , just piles of options as worthless as those shares of Cook 's American Business Alliance .	Those shares of stocks will never come back .	entailment
The biography itself , which uses unpublished diaries and untapped Cuban government archives , is praised for having done a masterly job in evoking Che 's complex character , in separating the man from the myth ( Peter Canby , the New York Times Book Review ) . The Weekly Standard 's Stephen Schwartz calls it tainted for having received official support from the Castro regime and for abetting a Che revival .	Che was another dictator who rose to power by military uprising .	neutral
To their good fortune , he 's proving them right .	He is showing that they are wrong .	contradiction
Dan Burton , in an appearance on Good Morning , America , said he had sent a letter to Attorney General Janet Reno urging her to have the FBI seize the Kuhn paperback immediately so it can be examined by its own labs .	Dan Burton appeared on Good Morning , America .	entailment
( The employee was later rehired , and Bob denies the charge . )	The employee got their job back after the discrimination case was settled .	neutral
Some predict the jokes will wear thin soon , while others call it definitively depraved ( Tom Shales , the Washington Post ) . ( Download a clip from South Park here . )	Everyone thinks the jokes will always be funny .	contradiction
Dole : We ought to agree that somebody else should do it .	Someone else we appoint will do it .	neutral
Some are reported as not having been wanted at all .	All are reported as being completely and fully wanted .	contradiction
Much of Among Giants affords an agreeable blend of the gritty and the synthetic , and the two main actors are a treat .	Much Among Giants is a real life documentary .	contradiction
If there was a bit of Fuller in Leonardo , there was also a bit of Liberace in this theatrical , high-living dandy who favored brocade doublets and bad boys with pretty faces .	Leonardo played a very serious straight laced character .	contradiction
What 's needed , alongside an evacuation plan , is a realistic program to stabilize conditions for those left behind .	Evacuation is always the first line of response .	neutral
The anthropologist Napoleon Chagnon has shown that Yanomamo men who have killed other men have more wives and more offspring than average guys .	Yanomamo men who kill other men have better chances at getting more wives .	entailment
Under the overmechanical assumptions of affirmative-action opponents themselves ( and putting aside the racial IQ theories of Murray and some others ) , blacks would move up the list , and whites would move down .	Support for affirmative action laws has declined slightly over the past few years .	neutral
I think it behooves Slate , in its effort to take over the public-opinion industry , to make a thorough effort to uncover the truth behind this unnatural connection .	Slate has no interest in the public-opinion industry .	contradiction
This time around , Lloyd believes he 's the Messiah .	In this chapter of the novel , Lloyd dreams that he 's the Messiah .	neutral
Spock did not cure American mothers and fathers of their impossible dream of being professional parents equipped with the developmentally correct answers .	Spock was unable to cure the impossible dream of American parents .	entailment
Arafat is also ailing and has no clear successor .	Arafat is in bad health and does not have a person chosen to take his place .	entailment
To be fair , Si does n't pay for all such treats .	Si only pays if they earn over £1000 in a week long period .	neutral
They are all quotations from the Old Testament Book of Aunt Ruth .	The Old Testament was read to the children in the church .	neutral
Arafat is also ailing and has no clear successor .	Arafat is also ailing and has no clear successor that is willing to wear his hats .	neutral
His diet was of wheaten bread ,	He ate mostly carbohydrates in the form of bread .	entailment
But is the Internet so miraculous an advertising vehicle that Gross will be able to siphon off $ 400 per person from total ad spending of $ 1,000 per family -- or persuade advertisers to spend an additional $ 400 to reach each of his customers ?	The internet is so great at advertising that is saved Gross money .	neutral
The public health official 's version of the line , Take my wife , please , is Tell Americans to eat kale five times a week .	Public health officials believes that Americans should avoid kale in their diet completely .	contradiction
News ' cover says the proliferation of small computer devices and the ascendance of Web-based applications are eroding Microsoft 's dominance .	Microsoft is no longer the tour de force it once was .	entailment
It may be that the best way to read this text in the years ahead will not be with a magnifying glass , but through the looking glass -- as a prism to discern what the political culture that produced Nixon shares with our own .	Many things are shared between the Nixon culture and our own	neutral
After shuttering the DOE , Clinton could depict himself as a crusader against waste and bureaucracy who succeeded where even Reagan failed .	Clinton shuttered the DOE to move against waste .	entailment
Also , the tobacco executives who told Congress they did n't consider nicotine addictive might now be prosecuted for fraud and perjury .	The tobacco executives will get jail time .	neutral
Although I 'm certain it amused Scott Shuger ( an amusing guy , to judge by the terrific Today 's Papers ) to join the ranks of those who have publicly disparaged Linda Tripp , the fact remains that nothing in his piece , , reflects at all on Tripp herself .	I know it amused Shuger to join the people supporting Linda Tripp .	contradiction
Nash showed up for an MIT New Year 's Eve party clad only in a diaper .	Nash had too many nasty pictures on Instagram .	neutral
The chart to which Reich refers was actually presented during Saxton 's opening statement , hours before Reich testified , and did not look as Reich claims it did .	Reich refers to a chart that he misunderstood .	entailment
A muckraking cover story investigates how the Pentagon disposes of surplus weapons ( the short badly ) .	An investigative journalism cover story , investigated how the Pentagon disposes of surplus weapons .	entailment
The man who had once come up with a has-been corner skit , in which , as Zmuda recalls , forgotten performers would be sent out to flounder in front of an audience ...	The has-been skit involved sending out former performers to struggle and fail .	entailment
Second tier , but nearly as promising , are Morales of Texas , Scott Harshbarger of Massachusetts , and Dennis Vacco of New York .	Vacco is from New York .	entailment
It is n't , of course .	It is , of course .	contradiction
As black as it is , Heathers has the same theme as the Ringwald/Cusack movies .	Heather 's was cheerful and unlike a Molly Ringwald movie	contradiction
In other words , the paper exhibited the all-too-typical journalistic tic of exposing potential conflicts of interest involving politicians while ignoring those involving journalists .	The paper has exposed multiple politicians conflicts of interest , in the time it has been running .	entailment
The WP says that the Paula Jones trial judge has had an interesting prior run-in with Bill Clinton .	The judge threw the book at him .	neutral
The students ' reaction was swift and contentious , as if their feelings had been hurt .	The students responded strongly .	entailment
After criticizing the GOP openly for weeks , Buchanan announced that he would seek the Reform presidential nomination , which would bring him $ 12 million in federal funds .	Buchanan passed on the opportunity to seek the presidential nomination .	contradiction
The search for an AIDS vaccine currently needs serious help , with the U.S. government , the biggest investor in the effort , spending less than 10 percent of its AIDS-research budget on the problem .	The search for an AIDS vaccine is a noble effort with many stakeholders .	neutral
In this moment of American triumphalism , it 's hard to resist the temptation to rewrite recent history as the narrative of America 's self-reliant , inevitable rise , and to see the future as the story of America 's continued ascent into the higher reaches of the New Economy .	America is in the best position it has been in in over twenty years .	neutral
They drive it around the country in a dilapidated ice-cream truck trying to keep it cool .	They used an ice cream truck to try and keep it from getting warm .	entailment
In the 1980s , and as late as 1994 , a major Republican theme was a sort of taunting , nyah-nyah populism .	For almost a decade , the main Republican theme was some form of populism .	entailment
So he clearly found a way to project a bandwagon of strength without putting U.S. troops on the line .	He found a way to portray strength without putting troops in harms way .	entailment
Inflation is supposed to be a deadly poison , not a useful medicine .	Inflation is meant to be something that harms , not something that heals .	entailment
Too bad it chose to use McIntyre instead .	McIntyre was picked to be used .	entailment
So , as he and Tipper walked out , my friend and I were right behind them , and I took the opportunity to say hello and reintroduce myself -- as a journalist , I might add -- and we chatted about the movie for a few minutes .	I saw Tipper with him at the movie .	entailment
We 've got to think .	We need to think .	entailment
NEH-supported exhibitions were distinguished by their elaborate wall panels -- educational maps , photomurals , stenciled treatises -- which competed with the objects themselves for space and attention .	The wall panels in the exhibition are louder and more noticeable than the actual objects themselves .	neutral
As long as Assad lives , he can manage these troubles and keep an agreement with Israel .	As long as Assad does n't die in the hurricane , he will still be able to take care of the trouble with the soldiers .	neutral
( And yes , he has said a few things that can , with some effort , be construed as support for supply-side economics . )	It would take some work to construe the things as support for supply-side economics .	entailment
Credibility is a vital factor , and Jim Lehrer does , indeed , have it .	Jim Lehrer has a lot of credibility , which is good for him .	entailment
If that investor were willing to pay extra for the security of limited downside , she could buy put options with a strike price of $ 98 , which would lock in her profit on the shares at $ 18 , less whatever the options cost .	The strike price of Lowe 's stock could be $ 98 .	neutral
Working for Philip Morris is n't like defending an indigent murderer in a death penalty appeal .	Working for a cigarette manufacturer is different from criminal appeals .	entailment
These alone could have valuable uses .	They are n't valueable .	contradiction
What changed ?	What was different ?	entailment
For more than a year , Clinton 's surrogates have been calling Starr an out-of-control prosecutor .	Starr has never investigated Clinton .	contradiction
Barney Frank , D-Mass. , will log some of the best sound bites , while Rep .	Barney Frank wo n't have any good quotes .	contradiction
On Fox News Sunday , host Tony Snow touted a poll showing that 60 percent of Americans think the allegations represent a pattern of behavior .	Tony Snow touted a poll showing that 60 percent of Americans think the allegations represent a pattern of behavior .	entailment
The movie is n't clear on where the secret report that kicked off Bergman 's interest in tobacco came from , or who in the FDA thought it was a good idea to turn him onto Wigand .	Bergman does not know who Wigand is .	contradiction
Although I 'm certain it amused Scott Shuger ( an amusing guy , to judge by the terrific Today 's Papers ) to join the ranks of those who have publicly disparaged Linda Tripp , the fact remains that nothing in his piece , , reflects at all on Tripp herself .	I know it amused Shuger to join the people ripping Linda Tripp apart .	entailment
The pope , suggesting that Gen .	The Pope is making a suggestion .	entailment
And Alan Tonelson , of the U.S .	In the U.S. , there is a person named Alan Tonelson .	entailment
Be of good cheer ,	Be of good cheer , for beer time is near .	neutral
The Standard , published a few days before Deng 's death , covers similar territory .	The Standard covers similar territory about minorities .	neutral
A group of guys went out for a drink after work , and sitting at the bar was a real a 6 foot blonde with a fabulous face and figure to match .	The men wanted to hit on the beautiful blonde at the bar .	neutral
My body is to me like a crippled rabbit that I do n't want to pet , that I forget to feed on time , that I have n't time to play with and get to know , a useless rabbit kept in a cage that it would be cruel to turn loose .	I do not take care of my body and I seem to be ashamed of it .	entailment
My unborn children will never appear on the Today show .	My sons and daughter will be anchors on the Today show .	contradiction
But Fish is not an upbeat pragmatist .	Fish is not an upbeat pragmatist .	entailment
Eve 's Apple turns out to be a sturdier book than it seems .	Eve 's Apple is a great book .	neutral
He was crying like his mother had just walloped him .	He was crying like he had his heart broken .	neutral
We start with the fine review of a shockingly funny comedy about eye disease .	It was a whole comedy series about eye disease .	neutral
At the end of the show is a cluster of popular sportswear with Tommy Hilfiger , Donna Karan , Nautica , the Gap , and such names applied to it .	The only popular sportswear is produced by Tommy Hilfiger , Donna Karan , Nautica , and the Gap .	neutral
He reported masterfully on the '72 campaign and the Hell 's Angels .	His reporting on the '72 campaign was very well-done .	entailment
In May 1967 , Gallup found that the number of people who said they intensely disliked RFK -- who was also probably more intensely liked than any other practicing politician -- was twice as high as the number who intensely disliked Johnson , the architect of the increasingly unpopular war in Vietnam .	In 1967 more people preferred Johnson than RFK .	entailment
The WP runs a piece inside reporting that during a church service last Sunday , Cardinal John O'Connor of New York criticized President Clinton from the pulpit for taking Catholic communion while in South Africa .	The WP runs a piece inside reporting	entailment
I knew him and liked and respected him .	I had known him for many years .	neutral
But , as the last problem I 'll outline suggests , neither of the previous two objections matters .	I had outlined all of the problems that were available .	neutral
But the world is not run for the edification of tourists .	The world does not try and morally subject to tourists .	entailment
That would be a tenfold increase in the Internet 's share .	That would be a tenfold decrease in the Internet 's share .	contradiction
We still espouse a God-given right of human beings to use the environment for their benefit , says Barrett Duke of the Southern Baptists .	Duke says we can use the environment to our benefit .	entailment
Inside the Oval White House Tapes From FDR to Clinton	Many tapes were taken in the white house	entailment
Earlier this week , the Pakistani paper Dawn ran an editorial about reports that Pakistani poppy growers are planning to recultivate opium on a bigger scale because they have n't received promised compensation for switching to other crops .	It is illegal to grow opium in Pakistan .	neutral
Second tier , but nearly as promising , are Morales of Texas , Scott Harshbarger of Massachusetts , and Dennis Vacco of New York .	Vacco is a Senator from NY .	neutral
It is extremely dangerous to Every trip to the store becomes a temptation .	It is extremely dangerous to go to the gardening store .	neutral
It is n't , of course .	It is n't now , but it could be possible in the future .	neutral
Without the discount , nobody would buy the stock .	Nobody would buy the stock if there was n't a discount , except Maria .	neutral
In the stock market , however , the damage can get much worse .	There is no damage to be done in the stock market .	contradiction
It can not be outlawed .	Abortion can not be outlawed .	neutral
AT & amp ; T and MCI have protested the tax and pledged to pass the cost on to MCI charges 5 percent on all out of state long-distance calls , and AT & amp ; T charges a flat rate .	AT & T 's flat rate is usually cheaper than MCI 's per call tax .	neutral
Nash showed up for an MIT New Year 's Eve party clad only in a diaper .	Nash appeared at a New Year 's Eve party with only a diaper .	entailment
Mr. Clinton rewards Mr. Knight for his fund raising , Mr. Gore lays the groundwork for his anticipated presidential bid four years from now , and the companies , by hiring Mr. Knight , get the administration 's ear .	Mr. Clinton appreciated Mr. Knight for his fund raising , said the news .	entailment
As it is now , Web companies not only have the ability to provide diabolically precise demographic targeting to political campaigns , they can also make such offers exclusively .	Web companies use this advantage to assist those politicians that they prefer for office .	neutral
These alone could have valuable uses .	They may be valuable .	entailment
Kill chickens .	Use a knife to kill the chickens .	neutral
Stale macho jokes and formulaic cliffhangers drive this chase-by-numbers thriller on the bumpy road to nowhere ( Holden , the New York Times ) .	Stridently macho , loud and predictable , the film goes nowhere .	entailment
His off-the-cuff style seems amateurish next to Inglis ' polished mini-essays .	He may look like an amateur but he had experience	neutral
Marilyn Manson is darker , more serious , and more vicious than Alice Cooper was .	Marilyn Manson and Alice Cooper are some of the nicest people around .	contradiction
Under the overmechanical assumptions of affirmative-action opponents themselves ( and putting aside the racial IQ theories of Murray and some others ) , blacks would move up the list , and whites would move down .	Affirmative action opponents say that whites would move down the list .	entailment
The story also made the front page of the New York Times and the Financial Times of London , which said that more than 10,000 members of a mystic cult called Fa Lun Gong caused acute embarrassment to security forces by virtually surrounding the compound where China 's leaders work .	The New York Times neglected to cover the Fa Lun Gong story in their papers .	contradiction
Of how , when tea was done , and everyone had stood , He reached for my head , put his hands over it , And gently pulled me to his chest , which smelledOf dung smoke and cinnamon and mutton grease.I could hear his wheezy breathing now , like the prophet 's Last whispered word repeated by the faithful.Then he prayed for what no one had time to translate -- His son interrupted the old man to tell him a groupOf snake charmers sought his blessing , and a blind thief.The saint pushed me away , took one long look , Then straightened my collar and nodded me toward the door .	When tea was done , he put his hands on me romantically .	neutral
Yet , in the mouths of the white townsfolk of Salisbury , N.C. , it sounds convincing .	White townsfolk in Salisbury , N.C. think it sounds convincing .	entailment
( The employee was later rehired , and Bob denies the charge . )	The employee got their job back .	entailment
The spot does leave the viewer wondering about the rest of the story , and what tale the condom could tell .	The condom is central to the storyline and the viewers are unfortunately left wondering about it all .	neutral
But if you take it seriously , the anti-abortion position is definitive by definition .	People usually do n't take anti-abortion positions seriously .	neutral
In fact , European nations need to do some serious fiscal housecleaning .	European nations have a lot of wasteful spending practices .	neutral
