sentence1	sentence2	label
Traditionally , certain designs were reserved for royalty , but today elegant geometric or exuberant , stylized floral patterns are available to all .	Nowadays , elegant designs once reserved for royalty are available to everyone .	entailment
The sculpture on the dome ( a personification of Commerce ) and the river gods ( including Anna Livia , set over the main door ) are by Edward Smyth , who was also responsible for the statues on the GPO .	The dome has a big marble sculpture of a dragon .	neutral
Nowadays it is bordered by ancient columns and lined with expensive shops .	It 's surrounded by columns , but there are no shops around .	contradiction
For centuries , the Loire river was a vital highway between the Atlantic and the heart of France .	The Loire stopped being a vital highway shortly after the revolution .	neutral
With a little practice almost anyone can flip off to an interesting rock formation and watch the multi-coloured fish pass in review .	It would take years of practice to be able to jump off a rock .	contradiction
Anwar el-Sadat succeeded Nasser in 1970 .	A neighboring country was the main influence in the switch of power .	neutral
The fascinating exhibits include a section of the massive chain that the Byzantines used to stretch across the mouth of the Golden Horn to keep out enemy ships , as well as captured enemy cannon and military banners , the campaign tents from which the Ottoman sultans controlled their armies , and examples of uniforms , armour , and weapons from the earliest days of the Empire down to the 20th century .	The exhibits are dull and boring , everything is made from paper , and there is nothing about the Byzantines .	contradiction
In 392 the Emperor Theodosius proclaimed Christianity to be the official religion of the Roman Empire , and on his death in 395 the empire was split once more , between his two sons , and was never again to be reunited .	In 392 the Emepor Theodosius proclaimed Islam to be the official religion of the Roman Empire .	contradiction
It is not possible to walk up through the water as at Dunn 's River , but steps have been erected at the side of the water to take you to a platform at the foot of the first cascade .	The steps are covered in mossy and very slippy .	neutral
Beyond the facade there are cavernous empty rooms .	The rooms are preserved how they historically looked .	neutral
Once the pious devotions are over , however , wine flows , fireworks explode , espetada ( kebab ) stalls flourish , and Monte regains normality for another 363 days .	After the pious devotions , Monte regains normality for the rest of the year .	entailment
The commentary is chanted by a chorus of six to eight narrators ( reminiscent of the chorus in Greek tragedy ) who sit at the side of the stage , while musicians positioned at the back of the stage provide stark accompaniment with flute and drums .	The musicians sitting near the stage are the most important part of the show .	neutral
The herds give a sense of proportion to the vast openness , just as the scattered farmhouses and characteristic drystone walls add reassuring warmth to even the loneliest valley .	The area is completely devoid of life .	contradiction
The islands ' names refer to the different force winds hitting them , not their topography .	The way the islands are called is based on the force of the wins they experience .	entailment
From Cockpit Country to St. Ann 's Bay	From St. Ann 's Bay to Cockpit Country .	contradiction
The Praya , the promenade in front of the ferry pier , is a good place to observe the many junks and fishing boats in the harbor .	The fishing boats make a big commotion in the harbor that can be heard from the Praya .	neutral
The disputes among nobles were not the first concern of ordinary French citizens .	One of the first concerns of the ordinary French citizens were the disputes among nobles .	contradiction
For a half millennium or more , Madrid idled as a provincial backwater , rarely noticed on the arid central plains of Castile , until Felipe II plucked it from his royal cap in 1561 and proclaimed it the capital of Spain .	Madrid became the capital of Spain as the decision of Felipe II .	entailment
An Indian traveler described the prosperous Bujang Valley settlement as the seat of all felicities .	A traveler said the settlement was prospering because of trade .	neutral
Ile de R ? ?	Ille de R has been controversial in recent years .	neutral
There is an exhibition of highland dress , showing how it developed through the centuries .	They show how highland dress changed over the years .	entailment
The burden of his spiritual functions as high priest of Shinto and the tasks of administration led the emperor to welcome an early abdication , frequently to retire to a life of Buddhist meditation and scholarship .	The emperor was exhausted by his religious and political obligation , and abdicated early .	entailment
Many had to leave their birthplaces , fleeing to Lesvos , Chios , and Samos , the Greek-ruled islands just offshore .	The Greek people were in danger .	neutral
Many restaurants and bars have live music .	Most restaurants and bars do not have a musical element .	contradiction
The library is the largest of any plantation in Jamaica , with over 300 volumes , including three first editions ; the books would have been used to while away the long humid days .	The library is the smallest estate in Jamaica , with only three books .	contradiction
The cane plantations , increasingly in the hands of American tycoons , found a ready market in the US .	The US market was ready for the cane plantations .	entailment
But there 's plenty more .	There is not a sufficient amount .	contradiction
, less than ten years after the death of the prophet Mohamed .	The prophet Mohamed did n't exist .	contradiction
The same year , the University of Hawaii campus at Manoa became the site of the Center for Cultural and Technical Interchange Between East and West ( popularly known as the East West Center ) , a unique and venerated resource for advanced Pacific Rim studies .	The University of Hawaii became known as the site for advanced studies .	entailment
The rustic Bras-David picnic area , for example , is set alongside a burbling stream .	The picnic area is not near a stream .	contradiction
Several of its beaches are officially designated for nudism ( known locally as naturisme ) the most popular being Pointe Tarare and a functionary who is a Chevalier de la L ? ? gion d'Honneur has been appointed to supervise all aspects of sunning in the buff .	There are no people who sun in the bluff .	contradiction
Also beyond city limits is the Legacy Golf Club in the nearby suburb of Henderson .	The Legacy Golf Club is outside the city limits so it can serve alcohol year round .	neutral
Although a mile long , its name is misleading because it is not one street but several different streets .	It is a mile long .	entailment
At the eastern end of Back Lane and turning right , Nicholas Street becomes Patrick Street , and in St. Patrick 's Close is St. Patrick 's Cathedral .	Back Lane and Nicholas Street are longer than Patrick Street .	neutral
This was built 15 years earlier by Jahangir 's wife , Nur Jahan , for her father , who served as Mughal Prime Minister .	Nur Jahan 's father served as the Prime Minister of Mughal .	entailment
The centralization dear to Richelieu and Louis XIV was becoming a reality .	Louis XIV cared a lot about centralization .	entailment
Larger boats for up to 20 people , plus crew , offer organized gourmet cruises .	You can easily find gourmet cruises .	neutral
The Chinese calendar was used to calculate the year of Japan 's foundation by counting back the 1,260 years of the Chinese cosmological cycle .	There was no way to determine the year that Japan was founded in .	contradiction
What seems to be a special bargain price for just one week only could turn out to be a year-round con .	Store owners are always honest .	contradiction
Today it is possible to walk through the old agora ( marketplace ) and stroll along Roman roads .	Walking through the old agora is a popular pastime .	neutral
As a basic guide , the symbols below have been used to indicate high-season rates in Hong Kong dollars , based on double occupancy , with bath or shower .	The symbols below represent high-season rates in Hong Kong dollars .	entailment
Visit at sundown or out of season to get the full flavor of the setting .	The setting truly comes alive with fewer people during sundown or out of tourist season .	entailment
The arches that flank the nave are filled with tiers of columns and the walls with windows , while the arches above the entrance and the apse are backed by semi-domes , further increasing the interior space .	The arches on either side of the structure are spaced evenly .	neutral
China 's civil war sent distressing echoes to Hong Kong .	China fought a civil war that scared Hong Kong .	entailment
Their goals remain influential as India approaches the new millennium while it continues to modernize its industry and increase its agricultural output .	India 's agricultural output has doubled in the last decade .	neutral
The museum is well laid out and the perfect size for relaxing away a couple of hours on a wet day .	The museum is n't planned out very well and too large for a single visit .	contradiction
Visigoths sack Rome	The Visigoths were a peaceful group .	contradiction
Its facilities include a swimming pool and a peaceful garden .	There is no swimming pool on the premises .	contradiction
This marvelous Victorian-Gothic building is famous for the fanciful stone carvings around the base of its pillars ( one pillar , reputedly depicting the club members , shows monkeys playing billiards ) .	The Victorian-Gothic building is famous for their rude members .	contradiction
The Romans never really infiltrated Ibiza , and even after the defeat of Hannibal in 202 b.c . during the Second Punic War their influence was restrained .	The Romans infiltrated Ibiza .	contradiction
With a little practice almost anyone can flip off to an interesting rock formation and watch the multi-coloured fish pass in review .	Practicing lets you do anything you put your mind to , like flipping off a rock .	neutral
Anwar el-Sadat succeeded Nasser in 1970 .	Nasser did step down , but it was not for the man named Anwar .	contradiction
Accusations of corruption among officials in Rao 's administration in 1995 also paved the way for a comeback .	People accused Rao officials of corruption , which led to a comeback .	entailment
As Malaysia has moved resolutely into the modern age , it has also remained , culturally and historically , a rich , multi-layered blend of traditions wrapped up within a modern , busy economy .	Malaysia has no traditions and an out-of-date , slow economy .	contradiction
The census of 1931 served as an alarm signal for the Malay national consciousness .	There was n't any censuses in Malaysia prior to 1940 .	contradiction
Along with the latest technology , the prime minister 's office has a superb Bossi marble fireplace , as well as a fine display of art and crafts .	The Bossi marble fireplace was designed in Italy .	neutral
On a spur-road just a little north of the sleepy village of Anse-Bertrand is the Anse Laborde , a public beach of tan sand with gorgeous turquoise waters and good snorkeling off rocky promontories .	The water at Anse Labord is a murky green with no aesthetic or ecological features .	contradiction
Cruises are available from the Bhansi Ghat , which is near the CityPalace .	Bhansi Ghat is famour for the ability to take cruises .	neutral
Also , the Holy Family are said to have sheltered here on their return from Egypt .	It is thought that the Holy family took refuge here , after having returned from Egypt .	entailment
Today , the island is little more than a forgotten backwater with few ferry connections to other islands , but its strong natural defenses gave it advantages in ancient times .	The backwater has multiple ferry connections to other islands .	contradiction
Most large hotels will have a floorshow featuring music and dance , including a voluptuous belly-dancer , who will introduce the audience to the art of gyrating Egyptian style .	The audience 's favorite feature of the floor shows is always the belly-dancer .	neutral
The fancifully decorated Macau Palace , a floating casino moored on the western waterfront , is fitted out with gambling tables , slot machines ( known locally as hungry tigers ) and , for hungry humans , a restaurant .	Macau Palace is a casino that has what are known locally as hungry tigers .	entailment
The year of 1820 was a pivotal one in the story of the King ? ­dom of Hawaii .	Things have not been the same for Hawaii since 1820 .	neutral
The mansions have been downgraded to consulates since the capital was transferred to Ankara in 1923 , and modern shops and restaurants have sprung up .	The capital had been located in the city of Ankara once before .	neutral
This majestic room is used for modern-day entertaining when the queen hosts dinners and banquets .	The queen hosts Royal Dining Room dinners four times a year .	neutral
Intifada to the Present	The extending from the Palestinian uprising until today .	entailment
After the high emotion of de Gaulle 's march down the Champs-Elys ? ? es , the business of post-war reconstruction , though boosted by the generous aid of the Americans ' Mar ? ­shall Plan , proved arduous , and the wartime alliance of de Gaulle 's conservatives and the Communist Party soon broke down .	After the split , war followed between the two countries .	neutral
Divers can explore the deeps but you can also snorkel here , or take a glass-bottom boat or submarine tour to get a glimpse of this watery world .	Divers do not like to explore the deeps here .	contradiction
The park is a graceful and elegant expanse with fine views of the mountains , much loved by Dubliners since it was first opened to the public in 1747 .	The park is pretty and has a great view of the mountains .	entailment
As the double-decker boats get ready to leave the pier , bells ring , the gangplank is raised , deckhands in blue sailor suits man the hawsers , and a couple of hundred commuters begin a seven-minute sightseeing tour .	Over a hundred boats are parked at the pier .	neutral
Happily , there 's still a lot that has n't yet been adulterated on the two islands'meaning that visitors also have a choice .	The two islands still have many activities that are n't yet tainted .	entailment
Watch for Pagla Jhora , the Mad Torrent , just after Gladstone 's Rock ( shaped like the statesman 's head ) .	The Mad Torrent comes before Gladstone 's Rock .	contradiction
A fine Crusader arch leads down a dimly-lit broad stairway to the dark subterranean Church of the Assumption , a Greek Orthodox church .	The Church of the Assumption stays cool all year because it is underground .	neutral
The avenue on the left leads towards the pointed Divan Tower ( Divan Kulesi ) , at the foot of which lie the Council Chamber and the Grand Vezir 's Office .	The avenue does not lead farther than the Grand Vezir 's Ofiice .	neutral
On Menorca , search for more elusive prehistoric sites , or take the cliff paths of the northwest or south coasts .	There are n't any areas of historic interest on Menorca .	contradiction
The Ile Saint-Louis is an enchanted self-contained island of gracious living , long popular with the more affluent gentry and celebrities of Paris .	The Ile Saint-Louis is adored by the poor in Paris .	contradiction
Good spots for blues are Harvelle 's Blues Club in Santa Monica , Jack 's Sugar Shack in Hollywood , and the House of Blues in West Hollywood .	There are multiple good spots for blues in L.A .	entailment
Intifada to the Present	Before Intifada .	contradiction
The great breathtaking Italian adventure remains the road .	The road offers the adventure and excitement most people come here for .	neutral
It is also sometimes called simply Beaubourg , after the 13th-century neighborhood that surrounds it .	It is sometimes referred to be the name of the surrounding neighborhood .	entailment
The game of billiards is also hot .	People like billiards because it 's relaxing .	neutral
Here you 'll find the finest leather goods and of-the-moment fashions from all the predictable high-priests ( Valentino , Armani , Versace , Gucci , Missoni , etc . ) . A number of classic men 's clothing meccas such as Cucci ( with a C ) , Brioni , and Battistoni are still going strong .	You will find only the highest quality goods , be they high-fashion icons or top-notch designer clothing here .	entailment
You 'll even be able to consult a traditional herbalist to cure your ailments .	Traditional herbalists are available for you to consult with .	entailment
It 's an interesting account of the violent history of modern Israel , and ends in the Scafeld Room where nine Jews were executed .	It 's a fascinating explanation modern Israel 's violent past and at the end is the Scafelf Room where executions took place .	entailment
For the next two centuries Aelia Capitolina enjoyed an innocuous history .	Aelia Capitolina enjoyed an innocuous history by staying off the maps of Romans and other empires .	neutral
The advent of the Bronze Age ( about 3200 b.c . ) , and the spread of city-states ruled by kings , is marked by the appearance of royal tombs containing bronze objects in such places as Troy in the west , and Alacah ? ? y ? ? k near Ankara .	The bronze age started over 5000 years ago .	entailment
Their rights have been the source of conflicts in the central government .	Their rights have been an area of turmoil within the central government .	entailment
The Santa Monica Pier is the coastal setting for the Twilight Dance Series , a selection of free summer concerts arranged each year .	The Twilight Dance Series also hosts events directly on the beach near the pier .	neutral
Aswan became a backwater following the decline of the Egyptian Empire , far removed from power bases at Alexandria and Cairo .	Aswan has always been a seat of power for the Egyptians .	contradiction
In the meantime , the philosophy is to seize present-day opportunities in the thriving economy .	The philosophy was to seize opportunities when the economy is doing poorly .	contradiction
Just east of the Star Ferry terminal , you 'll come to CityHall .	City Hall is to the east of the ferry terminal .	entailment
The levadas were largely built by slave laborers from Africa , whose primary employment was on sugar plantations .	The levadas were built by 10,000 slaves .	neutral
Sandstone and granite were the materials used to build the Baroque church of Bom Jesus , famous for its casket of St. Francis Xavier 's relics in the mausoleum to the right of the altar .	St. Francis Xavier 's relics were never recovered , unfortunately .	contradiction
Do n't forget to take a change of clothing and a towel .	Do n't replace your clothing and towel .	contradiction
In addition , Dublin Tourism has devised and signposted three self-guided walking tours of the city , which you can follow using the booklets provided .	Dublin 's self-guided tours are not easy to follow .	neutral
The word itself , tapa , is translated as lid and derives from the old custom of offering a bite of food along with a drink , the food being served on a saucer sitting on top of the glass like a lid .	Tapas are large portions and are a very filling meal .	contradiction
From Sant Francesc , take the road that leads southwest to Cap Berber ? ­a ( the southernmost point in the Balearics ) .	Cap Berbera is the southernmost point and is very cold .	neutral
To control land and sea routes to the south , the Mauryas still needed to conquer the eastern kingdom of Kalinga ( modern Orissa ) .	The Mauryas had a large army capable of conquering Kalinga .	neutral
For a half millennium or more , Madrid idled as a provincial backwater , rarely noticed on the arid central plains of Castile , until Felipe II plucked it from his royal cap in 1561 and proclaimed it the capital of Spain .	After Madrid became the capital of Spain , there were massive economic advantages for the region .	neutral
On top is a broad plateau 650 metres ( 2,132 feet ) long by 300 metres ( 984 feet ) wide .	There is a plateau on the top , which is 650 meters long .	entailment
Named after the city gentleman and infamous burglar , it is one of the best-known pubs in the city .	The well-known pub was named after a burglar .	entailment
The oldest continually occupied settlement on the island is Kastro , where most of the buildings date from the 14th century and were laid out in a circular pattern atop a rocky outcrop 100 m ( 300 ft ) above the east coast .	The buildings in Kastro are dated back to the 14th century .	entailment
In addition , Dublin Tourism has devised and signposted three self-guided walking tours of the city , which you can follow using the booklets provided .	There are several self-guided tours of Dublin for tourists to choose from .	entailment
Paroseas cave , reef , and wreck diving around its shores , giving the diver a wide range of environments to explore .	The scenery is unique and ca n't be found anywhere else .	neutral
In fact , the Flamingo would launch over two decades of strong mob presence in Las Vegas .	The Flamingo likes to host grand parties .	neutral
For the beginner ' and for most others , too ' Beaune is the place to buy .	Beaune is the best place to buy from for beginners .	entailment
Designed by George Meikle Kemp , an unknown draftsman of humble birth , the monument took its inspiration from the design of MelroseAbbey .	The design was beautiful and well thought out .	neutral
the winged Victory of Samothrace and the beautifully proportioned Venus de Milo .	The Venus de Milo has better proportions than the Victory of Samothrace .	neutral
The entire city was surrounded by open countryside with a scattering of small villages .	The whole countryside is scattered with small villages .	entailment
Today it is lined with shipyards , factories , and industrial development , and its waters are badly polluted .	Its waters are pure and safe to drink	contradiction
Take a picnic and enjoy an alfresco lunch at this spectacular spot .	Leave the picnic hamper at home and dine out instead .	contradiction
Sometimes more than one denomination shares one church .	Denominations can make use of one church for the good of the community .	neutral
Accusations of corruption among officials in Rao 's administration in 1995 also paved the way for a comeback .	The administration of Rao in general was profoundly corrupt .	neutral
One of these walls , the Western Wall , is today a major reminder of Jerusalem 's greatness under Herod .	The Western Wall has always been a Heritage Site .	neutral
The party 's broad aims were to support capitalist policies and to continue close ties with Britain and the rest of the Commonwealth .	Maintaining ties with Britain was one of the goals of the party .	entailment
Be sure to look around and compare before buying .	There are often good deals next door from competitors .	neutral
Duke William returned from his conquest of England to attend the consecration of Notre-Dame in 1067 .	Duke William conquered England before attending the consecration of Notre-Dame .	entailment
It spoils the sport .	It makes it better .	contradiction
Dinghies are available for hire from the marinas at Tel Aviv , Jaffa , Akko , Netanya , and Nahariya .	Tel Aviv , Jaffa , Akko , Akko , Netanya , and Nahariya offer no dinghies .	contradiction
He unleashed a 16-day reign of terror that left 300 Madeirans dead , stocks of sugar destroyed , and the island plundered .	There was a terrible attack during a 16-day reign .	entailment
Traffic , also , has been controlled , and if you 're staying here you might want to consider getting around by bicycle ; there 's no better way to explore an island that measures no more than 20 km ( 121.2 miles ) from end to end , one-fifth the size of Ibiza .	It is quicker to cross the island by bike than by car .	neutral
The liberation of these old European colonies created the basis for postwar independence movements proclaiming the Japanese slogan Asia for the Asians .	The liberation of these old European colonies were n't solely responsible for postwar independence movements .	neutral
To the northwest of the chateau , the Grand Trianon palace , surrounded by pleasantly unpompous gardens , was the home of Louis XIV 's mistress , Madame de Maintenon , where the aging king increasingly took refuge .	Louis XIV was married to Madame de Maintenon on the chateau .	contradiction
When the two nations divided it up , France got 54 sq km ( 21 sq miles ) and Holland agreed to take just 41 sq km ( 16 sq miles ) , but that included the important salt pond near the Dutch capital of Philipsburg .	France ended up not getting the salt pound .	entailment
At the end of the Wars of Spanish , Austrian , and Polish Succession , the Austrians had taken over northern Italy from the Spanish .	Northern Italy was not easily given up to the Austrians at the end of the Wars of Spanish , Austrian and Polish Succession .	neutral
Closed on the Sabbath .	Sabbath is open .	contradiction
She , in turn , was worshipped by her subjects as a living god .	She was , as a result , revered by her subjects as a living deity .	entailment
Watch for Pagla Jhora , the Mad Torrent , just after Gladstone 's Rock ( shaped like the statesman 's head ) .	Gladstone 's rock is easy to see from the Mad Torrent .	neutral
The lucrative tin mines of Kuala Lumpur in the State of Selangor , of Sungai Ujong in Negeri Sembilan , and of Larut and Taiping in Perak were run for the Malay rulers by Chinese managers providing coolie labor .	Successful tin mines were owned by the Malay but administrated by the Chinese .	entailment
The most comfortable way to see these important Hoysala temples is to visit them on either side of an overnight stay at Hassan , 120 km ( 75 miles ) northwest of Mysore .	Do not book a hotel in Hassan as it is not near the Hoysala temples .	contradiction
On the northern slopes of this rocky outcropping is the site of the ancient capital of the island , also called Thira , which dates from the third century b.c . ( when the Aegean was under Ptolemaic rule ) .	The ancient capital of the island is called Thira , and dates back to the third century b.c .	entailment
Diamonds are graded from D to X , with only D , E , and F considered good , D being colorless or river white , J slightly tinted , Q light yellow , and S to X yellow .	There is no difference between diamonds , all having the same properties .	contradiction
Fruit , vegetables , electronics , and a little bit of everything else is on sale here .	Myriad things are available for purchase here .	entailment
It is perfectly feasible to spend a fortnight in Eilat , exploring the Red Sea , lying on the beaches , journeying into the Negev Desert and never see a religious building or an archaeological site .	There are no available activities for exploration while staying in Eliat .	contradiction
Big Game Fishing and Boat Trips .	Commercial fishing and ferrying .	contradiction
The village is Sainte-Marie , named by the explorer when he landed on 4 November 1493 , attracted by the waterfalls and river he could see flowing down the green inland mountains .	The village is named after the explorer that landed on November 4 , 1493 .	entailment
Moreover , Las Vegas has recently started to show signs of maturity in its cultural status as well .	The culture of Las Vegas has a lot of room for improvement .	neutral
The Mosque of El-Jezzar , built in 1781 , dominates the landside of the old city ( the other three sides jut into the Mediterranean ) .	The old city contains the Mosque of El-Jezzar , which was built over 200 years ago .	entailment
To the south , the former fishing villages of Sorrento and Positano spill down the craggy cliffs of the serpentine Amalfi coast , justifiably tauted as one of the world 's most beautiful drives .	Positano and Sorrento are similar sizes .	neutral
He celebrated the fact by announcing that the capital would be moved from Calcutta to a whole new city to be built in Delhi .	The capital has never moved locations in its history .	contradiction
Cruises are available from the Bhansi Ghat , which is near the CityPalace .	You can take cruises from Phoenix Arizona .	contradiction
To savour the full effect of the architect 's skill , enter the courtyard through the gate which opens onto the Hippodrome .	My family will take your advice as we tour the Hippodrome .	neutral
Off El Hurriya Street you 'll find the Neo-Classical facade of the Greco-Roman Museum with a fine collection of both Roman , Greek , and Ptolemaic artifacts found around the city and under the waters of the harbor , along with many ancient Egyptian pieces .	The museum is barren and has no artifacts or exhibits . It 's a shit museum .	contradiction
The route passes in sight of two uninhabited Es Vedr ? , which hovers like an apparition on the horizon off to the west , and Espalmador , which is popular with yachtsmen for its white-sand beach .	The beach is dirty sand .	contradiction
Favored by the Ancient Egyptians as a source of turquoise , the Sinai was , until recently , famed for only one event but certainly an important one .	The Sinai was a source of gold for the Ancient Egyptians .	contradiction
Many who fled have returned .	Lots of then came back .	entailment
Little is recorded about this group , but they were probably the ancestors of the Gododdin , whose feats are told in a seventh-century Old Welsh manuscript .	Gododdin 's deeds were never written down because it was to be passed down only orally .	contradiction
De Wit worked from likenesses of actual monarchs to produce his portraits .	De Wit used fictional monarchs to produce his portraits .	contradiction
When the two nations divided it up , France got 54 sq km ( 21 sq miles ) and Holland agreed to take just 41 sq km ( 16 sq miles ) , but that included the important salt pond near the Dutch capital of Philipsburg .	Philipsburg has control over many salt pounds .	neutral
Most menu prices include taxes and a service charge , but it 's customary to leave a tip if you were served satisfactorily .	Most customers will tip in addition to the tax on the menus .	entailment
The levadas were largely built by slave laborers from Africa , whose primary employment was on sugar plantations .	The levadas were built by the workers .	contradiction
The regime 's response of ferocious repression plus numerous other ineptitudes led to a third revolution in 1848 , with the Bonapartists , led by Napoleon 's nephew , emerging triumphant .	France was ruled by Napoleon 's nephew after they won a revolution in 1848 .	entailment
These traditional low-drafted craft ply effortlessly and quietly through the water guided by their experienced pilots .	There is a lack of experienced pilots for these low-drafted craft .	neutral
In 1923 , Turkey broke away from the tired Ottoman rulers , and Kemal Ataturk rose to power on a wave of popular support .	Turkey was part of the Ottoman Empire until 1923 .	entailment
Many Gothic and Renaissance buildings have been lovingly restored .	The Gothic and Renaissance buildings have been terribly neglected .	contradiction
These gardens used to belong to the governor 's mountain lodge , but the building was demolished by the Japanese during the occupation of Hong Kong .	The governor 's mountain lodge used to own these gardens , however the building was destroyed by the Japanese .	entailment
The herds give a sense of proportion to the vast openness , just as the scattered farmhouses and characteristic drystone walls add reassuring warmth to even the loneliest valley .	There are scattered farmhouses in the lonely valleys .	entailment
According to this plan , areas that were predominantly Arab the Gaza Strip , the central part of the country , the northwest corner , and the West Bank were to remain under Arab control as Palestine , while the southern Negev Des ? Υrt and the northern coastal strip would form the new State of Israel .	We want to give Palestine and Israel a two-state solution that benefits both of them .	neutral
Other Major Museums	A single minor museum .	contradiction
The oldest continually occupied settlement on the island is Kastro , where most of the buildings date from the 14th century and were laid out in a circular pattern atop a rocky outcrop 100 m ( 300 ft ) above the east coast .	Most of the houses on Kastro date back to the 14th century .	entailment
They have prominent red protuberances and may have been named after the British redcoats .	They were named after the British redcoats .	neutral
Many restaurants and bars have live music .	Many restaurants and bars have live music 7 nights a week .	neutral
On 4 5 May a mass of mud and rocks was swept down by Pelee 's White River ( Riviyre Blanche ) over a factory , killing 25 people .	Mud and rocks were swept 200 miles down the river .	neutral
Many restaurants and cafes welcome children .	Children are welcome in many restaurants and cafes .	entailment
Although it ceased to be a political capital in 1707 ( when Scotland joined with England to create the United Kingdom ) , Edinburgh was at the forefront of intellectual debate .	When Edinburgh ceased to be a political capital in the early 18th century , local political figures protested for a change in their infrastructure .	neutral
For centuries , the Loire river was a vital highway between the Atlantic and the heart of France .	The Loire is a new river , having only been discovered last year .	contradiction
There is a roller coaster up there as well , but experienced riders consider it too slow and uneventful despite the altitude .	You can ride a roller coaster there that goes high up .	entailment
This was used for ceremonial purposes , allowing statues of the gods to be carried to the river for journeys to the west bank , or to the Luxor sanctuary .	Statues of the Gods were carried by boat along the river .	entailment
The river-beds are mostly too shallow for anything but flat-bottomed boats .	The river-beds are deep and can accommodate any kind of boat .	contradiction
From ethnic food shops and vintage clothing stores to electronics and book shops , there are so many interesting shopping spots that it is hard to imagine their breadth and depth .	There are a wide variety of shopping spots , including ethnic food grocery stores , vintage clothing stores , electronic stores , book stores , and many more .	entailment
On your right is the entrance to the 16th-century Sandal Bedesten , with lovely brick vaults supported on massive stone pillars .	The Sandal Bedesten took forty years to completely construct .	neutral
Castlerigg near Keswick is the best example .	A good example would be Keswick near Castlerigg .	entailment
Cultural festivals are one opportunity , but the better way is at a private wedding or feast day when the performances are set in their true context .	Festivals are a place , but performances at private weddings are more traditional and better due to the correct cultural context .	entailment
Many Lakeland hotels also quote a D , B and B ( dinner , bed , and breakfast ) rate , which includes the evening meal and is often quite cost-effective .	The only way to stay at a Lakeland hotel is to pay for a full-day package , which includes 3 meals and is often quite expensive .	contradiction
The vineyards hug the gentle slopes between the Vosges and the Rhine Valley along a single narrow 120-km ( 75-mile ) strip that stretches from Marlenheim , just west of Strasbourg , down to Thann , outside Mulhouse .	There is nothing on the slopes between Vosges and Rhine Valley .	contradiction
More reserved and remote but a better administrator and financier than his uncle , Charles Brooke imposed on his men his own austere , efficient style of life .	The uncle had no match in administration ; certainly not in his inefficient and careless nephew , Charles Brooke .	contradiction
It has served as a fortress for the Gallo-Romans , the Visigoths , Franks , and medieval French ( you can see the layers of their masonry in the ramparts ) .	Various people have used it as a fortress , as can be seen from the layers of masonry .	entailment
Classic Castilian restaurant .	The restaurant is one of many classic Italian eateries .	neutral
Here you 'll find many clothing stores for all ages and a large branch of Dunnes Stores , an Irish clothes- and food-shop chain .	The clothing stores here only cater to adults .	contradiction
The University of Nevada-Las Vegas boasts a student population over 23,000 ( though , like most of the people in Las Vegas , they are commuters ) .	The University of Nevada does n't allow students to commute .	contradiction
Keep young skins safe by covering them with sunblock or a T-shirt , even when in the water .	Sunblock should be used to protect skin from the sun .	entailment
A museum inside the building gives intriguing insight into the life and heyday of the their rich costumes , their scimitars , and rifles inlaid with bright jewels and silver and a horrible bludgeon with a double serrated edge .	There is a museum that is outside next to the building .	contradiction
Many lakes or sections of lakes are also wildlife conservation areas ; these guides list the regulations that are in effect to protect water birds and other animals .	There are no lakes or lake sections that double as wildlife conservation areas .	contradiction
A newly unified Christian Spain under the Catholic Monarchs , Ferdinand and Isabella , completed the Reconquest , defeating the only Moorish enclave left on the Iberian peninsula , Granada , in 1492 .	The last Moorish enclave was defeated in 1492 .	entailment
The same year , the University of Hawaii campus at Manoa became the site of the Center for Cultural and Technical Interchange Between East and West ( popularly known as the East West Center ) , a unique and venerated resource for advanced Pacific Rim studies .	The Pacific Rim studies only take place when one enrolls in a graduate program .	neutral
Anwar el-Sadat succeeded Nasser in 1970 .	After Nasser left the throne , Anwar el-Sadat took control .	entailment
Penrith and Blencathra are also Celtic names , established during this early period of settlement .	Penrith and Blencathra are names which go back to ancient Rome .	contradiction
There followed the Balkan Wars , in which Turkey lost western Thrace and Macedonia , then World War I , into which Turkey entered on Germany 's side .	Turkey lost some territory during the Balkan Wars .	entailment
The park was established in 1935 and was given Corbett 's name after India became independent .	The park changed names due to the independence .	entailment
In fact , it 's wise to drive as little as possible inside Paris ; the p ? ? riph ? ? rique ringroad runs around the city and it 's worth staying on it until you 're as close as possible to your destination .	The ringroad in Paris will take you to most destinations .	neutral
The 37 hectares ( 91 acres ) of garden are set on lands above the Wag Wag River , which twists through a steep and narrow valley .	The Wag Wag River was named as such because it resembles a dog 's tail .	neutral
For himself he chose Atat ? ? rk , or Father of the Turks .	Ataturk was the father of the Turkish nation .	entailment
Maps of hiking trails are available at the Government Publications Ceter , Low Block , Government Offices , 66 Queensway in Central .	Hiking trail maps can be obtained at the Government Publications Center .	entailment
This town , which flourished between 6500 and 5500 b.c . , had flat-roofed houses of mud and timber decorated with wall-paintings , some of which show patterns that still appear on Anatolian kilims .	The houses in this town are run down and made from mud .	neutral
The Sikhs reacted violently to persecution , and the Marathas spread to Orissa , after which , in the year 1739 , Nadir Shah of Persia invaded and carried off the Peacock Throne ( broken up after his assassination ) .	The Sikhs submitted to the persecution .	contradiction
There are also ferries to Discovery Bay .	There are n't any ferries to Discovery Bay .	contradiction
