sentence1	sentence2	label
you know things like that But i do n't follow any team i check the scores the next morning and i know how everybody 's doing and that suffices me But	I have two favorite teams , and I always watch their games .	contradiction
yeah then you do n't have you do n't have that mess to clean up when you use an oil oil base painting and boy i 'll tell you oh	I 've had to clean up oil base paint before , it is n't fun .	neutral
at least i 'm going to give it a try cause you can see i mean the oil filters i mean you can touch it it 's right there	It does n't seem worth the effort because the oil filter 's out of reach .	contradiction
and the professors who go there and you 're not going to see the professors you know you 're going to see some TA you know uh	The professors do n't really care about their students .	neutral
how do you like it well	What are your feelings ?	entailment
that would be good what 'd you say	That would be horrendous .	contradiction
i 'd say they appraised it it 's gone up you now maybe like five percent	It has gone down about twelve percent .	contradiction
i understand i can imagine you all have much trouble up there with insects or	well , at least you do n't have any insects there	contradiction
yeah i went to i went to uh Rice and we had the marching owl band which is quite a it 's not known for its musical abilities more so its um comedy abilities	The marching owl band was known for its comedy abilities .	entailment
and uh well if you if you got got him a power mower it 'd probably take him a lot less time to do it but i enjoy doing it i feel good doing it uh i i feel a lot better doing it with a power mower with that with a with a pull tractor on it so i do n't have to push so hard	Buying him a power mower would probably help him finish the job sooner .	entailment
yeah i think they get bogged down in a lot of small issues that people you know special interest groups can blow up	They have approximately 300 small issues to go through .	neutral
guess it did n't last too long at the box office but i thought it was pretty good	Apparently it was not in the box office for very long , but I believe it was fairly decent .	entailment
well the parts to to me i spent twenty two dollars on the parts	I spent 22 dollars on the parts , I think i got swindled .	neutral
oh sure sure right um-hum right	Okay sure	entailment
uh plastic is just too easy i mean that 's the that 's the whole problem with it um have	Plastic is really hard for me to use .	contradiction
any bad stuff so uh i think TI we spend of of of all the major semiconductor firms we probably put safety and environmental on the utmost foremost uh uh first thing we always look at and we probably put more money into the systems and engineering behind the systems than any other firm i know of we eat and sleep the stuff everything we do over here and uh	In fact , our total spending on safety and environmental concerns is nearly half of our annual budget	neutral
not only that but they do n't pay the money either	They 've paid out their life savings .	contradiction
yeah i mean this this Escort even when the head gasket went i mean it would start first time every time	Once the head gasket went out , the Escort stopped working .	contradiction
yeah i i think my favorite restaurant is always been the one closest you know the closest as long as it 's it meets the minimum criteria you know of good food	My favorite restaurants are always at least a hundred miles away from my house .	contradiction
well the parts to to me i spent twenty two dollars on the parts	I spent 22 dollars on the parts .	entailment
so i like music i like listening to music so i do n't usually listen to KCBI and then there 's another one called Journey that 's somewhere in between the two of those it 's in between ninety and ninety four	Journey is somewhere between ninety and ninety four .	entailment
so well i think we 've taken up at least five minutes	I 've taken up too much of the last bit of time so you should go .	neutral
well Dana it 's been really interesting and i appreciate talking with you	Thanks for calling me , Dana .	neutral
so i have to find a way to supplement that	That should be enough by itself .	contradiction
you know it took away a lot of of time from them we did go out to you know to the places that you typically take children to and we had a lot of fun but it seems as though the time went by so fast that	Time went by so slow and we were extremely bored .	contradiction
well the parts to to me i spent twenty two dollars on the parts	I spent 10 dollars on the parts .	contradiction
and uh we went through a time period that we had three Danes	For a while , we had three Danes .	entailment
those little kids do n't understand it	The little kid understand it perfectly .	contradiction
sort of a building season season yeah	Kind of a building period .	entailment
i think it 's ninety two	There is no way it could be on ninety two .	contradiction
i 'll listen and agree with what i think sounds right	I 'll listen to the person talking about trains .	neutral
and when they get out they should have uh i do n't know you know some reasonable amount of money	They would n't need any cash where they 're going .	contradiction
no never heard of it	He has definitely heard of it .	contradiction
have that well and it does n't seem like very many people uh are really i mean there 's a lot of people that are on death row but there 's not very many people that actually um do get killed	Most people on death row end up living out their lives awaiting execution .	entailment
for a change i i got i get sick of winter just looking everything so dead i hate that	Everything is dead in winter .	entailment
and the NIT semifinals are on tonight	The NIT semifinals take place tonight .	entailment
yep see we have cable here	Yes , we have cable here .	entailment
from from personal parties or from these uh phone answering phone uh commercial things	Do you get arrested from personal parties ?	neutral
that 's cool kind of like Pink Floyd or something uh yeah basketball 's cool but football kind of after a while	No , that 's not interesting at all ; I do n't like basketball .	contradiction
i do n't know how what it would take to be come up with a true perfect system or if one exists but	A perfect solution may exist , but I do n't know of it .	entailment
and going to school is also always very prohibitive now unless your parents are wealthy	Wealthy parents are not necessary .	contradiction
i do n't know i i do i can think of all the uh the biblical things about it too where what did they say to uh i ca n't think of the scripture Render unto Caesar 's what is Caesar 's so	I know there are things related to religion and the bible .	entailment
and uh uh so i 've i 've just been real pleased and my step father happens to work at a Ford dealership and that makes things a little easier come car time but	He 's able to get me a 20 % discount .	neutral
um-hum you mean when the reporter sticks the the microphone in the person says the face and says how do you feel that you house has burned to the ground	Reporters often confront people with difficult questions about events .	entailment
an d now we got the governor she 's going to do that	Now we have the governor and she is going to do that .	entailment
yeah um gosh i think it was only like three and a half pounds and for me that 's big that 's why i 'm saying i love to go fishing because i 've never caught anything really really big um so because it 's always been you know in the on a lake and uh i know they have bigger fish than that but you know three and a half pounds and that was huge for me	It was just a few pounds .	entailment
yeah because i was saying to him i said i 'm not that heavy i 'm not heavy you know maybe ten to fifteen pounds like any other human being	i could lose ten or fifteen pounds , like most other people	entailment
and then i got into it and then back out of it and it it just seems like every couple of years i get back in there	I have been into it consistently for the past years .	contradiction
yeah yeah so it 's interesting to talk to somebody from that general vicinity	There 's no one to talk to round here because they 're utterly boring .	contradiction
oh like if they say i i we just type it in like that	Just type in like they say .	entailment
um pardon me	I do n't apologize .	contradiction
oh my uh-huh uh-huh	Oh wow , go on .	entailment
i do n't know um do you do a lot of camping	I know exactly .	contradiction
of course you got to charge it and keep your cash	You need to give away all of your cash .	contradiction
yeah because it like i i think i 've seen those before but i do n't remember what they look like	I think I 've seen them before but I do n't recall what they look like .	entailment
the hologram makes up all these things and uh i mean sometimes sometimes it 's funny sometimes it 's not but uh you know it 's something to pass the time until we do and then and then we watch football	We have nothing to do but stare at the walls til the game starts .	contradiction
so you know well a lot of the stuff you hear coming from South Africa now and from West Africa that 's considered world music because it 's not particularly using certain types of folk styles	They rely too heavily on the types of folk styles .	contradiction
okay movies i 've i have n't seen too many lately i have kids and we went and saw The Rescuers Down Under over the the break do do you have kids you take to movies or	They enjoyed the movie .	neutral
no nobody 's going to bother you	Everyone is going to nag you about it .	contradiction
it 'll be a nice little bit of money we 're going to	We are going to stay at a fancy place where they have put in some money .	neutral
but you know they kids seem like when they get ten or twelve years old they fall out of that and and they do n't follow it at all you know there 're very few scouts go on and become Eagle Scouts and and i do n't know what the high rank is for the gals but	Many kids leave the Scouts when they are pre-teens .	entailment
ooh that does get high yeah i mean	No , that stays pretty low overall .	contradiction
no nobody 's going to bother you	No one will bug you .	entailment
and not only that it it opens you to phone solicitations	You do n't want to be subjected to more marketing calls .	neutral
so are can i just ask you are you Canadian	Are you from Alberta , Canada ?	neutral
AC Green 's pretty good	AC Green is a steadying influence on the court .	neutral
i spent a number of years in the service as an intelligence analyst	I was only briefly in the service as a driver .	contradiction
they 're almost five hundred a month for a one bedroom place	Rent is close to five hundred dollars a month just for a one bedroom .	entailment
um yeah that sounds kind of neat uh is location at all important to you like you know how far it is from your house or whatever	Location does n't matter to some people but it may matter to you I do n't know .	neutral
yeah and how about how about like on the weekends do you do sports or do you go out	Do you play sports on the weekend ?	entailment
well i think that 's about all my pet stories right now so	My pets are up to many antics , and I 'm happy I got to share these .	neutral
well what station plays uh that type of music	Which radio station plays that kind of music ?	entailment
or they had somebody at home that was ill that they had to tend to i mean you ca n't make it everybody	They did not have anything to do .	contradiction
yeah well Rochester 's like right on the shores is n't it	Rochester is right on the shores .	entailment
it ca n't last seven years but it can last five IBM says let 's throw it away Leading Edge will say we 'll buy it from you	The new computer wont last for seven years .	neutral
we were lucky in that in one respect in that after she had her stroke she was n't really you know really much aware of what was going on	She still had complete awareness after her stroke .	contradiction
and i need to be better because uh uh we just bought it my wife and i just bought a new car and uh you know we want to take real good care of it so uh	I do n't need it to be all that good .	contradiction
and if it 's above six hundred you 're going to have to do it and i got one thirty one	If it is under two hundred you do n't have to do anything at all .	neutral
But those that are manufactured for sale in in Europe and so forth are quite the other way around	The ones made in Europe are exactly the same as the ones here .	contradiction
yeah and then about every five years you have to dig them up and throw them away and start over again they do n't last forever	they last forever .	contradiction
yeah well at least as they told us uh two shifts	A minimum of two shifts , they mentioned to us .	entailment
actually i think abortion 's going to take a turn where there 's not going to be as many because i think contraceptives are going to be more popular i mean i realize that they are popular now but i think	The rise in the use of contraceptives will push the abortion rate even higher .	contradiction
yeah those yeah it was all bloodless and the good guys can get hit all day long and they have to shake it off they do n't they do n't you know get epileptic fits or anything from getting hit on the head	That was the goriest most true to life thing I 've ever seen and I think that 's gon na psychologically affect me for a long time .	contradiction
yeah because being a student i 'm doing it for the money	I 'm a student , and I need the money I get by doing this .	entailment
you do n't think it 's a deterrent	You are convinced it will be a deterrent	contradiction
uh and i think even Electric Light Orchestra had some some real um influences by classical music and i 'm still still my favorite in fact most of my CDs that i got are classical music	Most of the CDs that I have are CDs of classical music .	entailment
other side that 's a good idea	There is more than one side .	entailment
and uh the whole organization was targeting to replace whole life policies with a term life with annuity an annuity and uh	Whole life policies with a term life with annuity could be replaced by the whole organization with something more complicated .	neutral
the the Iranian borders are still open uh from what i understand understand um	From what I know the borders of Iran are still open .	entailment
and that you 're very much right but the jury may or may not see it that way so you get a little anticipate you know anxious there and go well you know	Even if you 're correct , I think the jury would pick up on that .	contradiction
um yeah we 've tried to do that we 've paid ours off you know all the way down to where we had everything down to zero and especially right before i i quit work two years ago to stay home with the kids	They closed our account when we paid it off all the way to zero .	neutral
yeah plus uh you know look at the you know the besides the pollution the the aspect of invasion of privacy there 's a big pollution aspect too i find i throw out a lot of those flyers and i have no interest in	Flyers are an invasion of privacy .	entailment
well um i uh exercise regularly i work at a university and i swim almost everyday	I am a lazy unfit person .	contradiction
so it 's sociology	So it 's social science	entailment
and that you 're very much right but the jury may or may not see it that way so you get a little anticipate you know anxious there and go well you know	Jury 's operate without the benefit of an education in law .	neutral
looking at that and you know and if it 's if it 's funny or if it keeps my interest if it 's exciting i 'll watch it if not i do n't and times that i saw that or pieces of that it was n't any it was n't great Thirty Something i watched a few times because there was a few good episodes and then after that it it i just lost interest in it	I watched Thirty Something a few times because some of the episodes were good , and then after that I lost interest in it .	entailment
oh really yeah i 've i 've never seen either one of them	I 've never looked at either of them .	entailment
well camping is one thing that i i could never get used to uh i i used to take the kids to go fishing and things like that but i never went uh never went camping	I could n't quite master camping because of my traumatized past dealing with the woods and bears .	neutral
you know your children are going you know you 've got five children in school instead of somebody that only has one or none and so you they 're paying more income tax to pay for your children to go to school it just you know does n't make sense	People with more children should get lower tax rates than people with less children .	neutral
i do n't know what kind of a summer we 're expecting this year i imagine it 's going to be hot again	I hope that this summer will be hot , since I 'm holidaying in the UK this year .	neutral
well that would be a help i wish they would do that here we have got so little landfill space left that we 're going to run out before the end of this decade and it 's really going to be	We have plenty of space in the landfill .	contradiction
and going to school is also always very prohibitive now unless your parents are wealthy	School is expensive without wealthy parents .	entailment
um-hum right do where are you at what state	How many miles did you run ?	contradiction
well i think of uh you mean as far as retirement	You never discuss retirement .	contradiction
or just get out and walk uh or even jog a little although i do n't do that regularly but Washington 's a great place to do that	I regularly go for a walk or a jog at Washington 's .	contradiction
um-hum they keep you entertained they sure do we have a uh my wife 's uh mother is uh oh about seventy seven i guess she really gets a thrill when we go over to see her and bring the dog i think she 's more happy to see the dog than she is us	The dog cheers up my wife 's mother .	entailment
um something that i i think that i 've noticed that i i have a friend i think if you 're going into like uh law or medicine a very particular very specific field even even engineering you can get you can meet a lot of the requirements at a public um institution	If you are a law , medicine or engineering student you meet a lot of requirements at a public institution .	entailment
yeah what do you do	What is it that you do ?	entailment
right after the war	The war was too long .	neutral
um-hum yes i was amazed we spent the only time we played on our trip was in Douglas Arizona and uh that was just	We played in lots of different places on our trip .	contradiction
um-hum you mean when the reporter sticks the the microphone in the person says the face and says how do you feel that you house has burned to the ground	Like when the reporter doorsteps a person on their way out the door .	contradiction
yeah they uh they the voters voted one way and it and then uh some federal judge said no that was unconstitutional and they have had two or three votes and the city council is divided over what the district should be because they divide it one way and the minorities say we 're losing representation representation and uh it it 's just a big battle	the federal judge overruled the vote of the people on the ground that it was unconstitutional	entailment
um-hum yeah we 're still pretty much you know in winter as far as that goes here	It 's still pretty much winter here .	entailment
i do n't know how what it would take to be come up with a true perfect system or if one exists but	I do n't know if one exists but I will do my best to research the matter .	neutral
it it i think that is the biggest problem when you really not you do n't do n't really need the stuff but the nicer looking clothes are the more expensive nicely tailored clothes	It is the same price for tailored clothes .	contradiction
i 've even heard of some people being sexually abused	Some people are sexually abused .	entailment
i do n't even know how they figure it really i 'm glad i do n't work in a store	I 'm happy that I do n't work in a store .	entailment
maybe adult literacy maybe you know composition writing maybe you know uh volunteering you know on a tutor line or though the even through the elementary schools for help with homework or the other part of me says is God i 've had enough kids do i really	maybe I could volunteer to help with adult literacy or homework help for elementary schools but on the other hand , I 've already had children	entailment
oh constantly	Constantly	entailment
yeah yeah yeah well because that 's the way they they might seem outwardly but boy there 's a lots going on in there	There is another layer to the surface .	entailment
but uh i 've always enjoyed uh the train and you know fooling with it and all	I have always had a love for trains .	entailment
but you 're without a paycheck during that time and i do n't at least that 's my understanding is even you know the first time you go for counseling and it 's six weeks before you 're back to work	I do n't think you lose any money if you got to counciling .	contradiction
well this is real interesting that you 're as far away as you are because i really thought this was uh uh we 're	it 's fascinating that you are at a distance	entailment
uh it 's in Georgia it 's yeah it 's right outside of Macon and and it 's just a i like the way that i like the way that idea of the south is	It 's in Georgia but it 's a very long distance from Macon .	contradiction
for one twelve dollar check	Several checks for twelve dollars .	contradiction
you know it took away a lot of of time from them we did go out to you know to the places that you typically take children to and we had a lot of fun but it seems as though the time went by so fast that	Time went by too fast while we were having fun with the kids .	entailment
and uh we went through a time period that we had three Danes	For three years , we had three Danes .	neutral
maybe adult literacy maybe you know composition writing maybe you know uh volunteering you know on a tutor line or though the even through the elementary schools for help with homework or the other part of me says is God i 've had enough kids do i really	maybe I could volunteer to help coach sports since I 've helped all my children be successful in sports	contradiction
yeah i 'm trying to find out how long we 're supposed talk	We have to talk for exactly two minutes .	neutral
but it but again it depends on what job you 're in the men that are out there fixing power lines are tested a lot	They drug test the men who fix power lines .	neutral
it 'll be a nice little bit of money we 're going to	We are not going to make any money on new venture .	contradiction
well that 's right because uh one day it 'll be eighty and the next day it 'll be about thirty below i tell you what and uh	The temperature is usually in the sixties all the time , it 's constant .	contradiction
to uh working a steady eight hour job as it were i had been working for a camp and had relatively real long hours sixteen years old and could handle getting up at five and not getting to bed until ten or eleven and	I could get along with having six hours of sleep every night .	neutral
now you know the ball 'll go straight and i go i never broke a club or anything but you know i 'd get upset about it sometimes and now i guess you know being in my forties i just kind of mellowed out a little bit i do n't get upset any more so	Age has made me more calm when I play sports .	entailment
oh hum well uh i have n't for some reason have never really gotten enthused about football in the summer from from the the World League	Football is active in the summer .	entailment
yeah i mean this this Escort even when the head gasket went i mean it would start first time every time	The Ford Escort worked even with a blown head gasket .	entailment
so Eric what do you think um	How do you feel about it , Eric ?	entailment
but uh that has been the major change that we have noticed in gardening and that 's about the extent of what we 've done just a little bit on the patio and uh and waiting for the the rain to subside so we can mow we after about a month we finally got to mow this weekend	We still wo n't be able to mow for a couple of weeks .	contradiction
uh there 's uh some very nice places like the bass which is a uh sort of a huge monolithic rocks that you can you can walk up the beach and into these uh enormous caverns that are partially submerged and you can wade in the pools and so forth very popular tourist spot	The rocks have a lot of different species of lichen on them .	neutral
yeah that that i i had a i had a program due and uh one one window i had the program and the other one i had the program running so if there was ever a mistake i could easily check you know i could look at the program and say this is where i made the error	I could only view one window at a time so it was very hard to catch any errors .	contradiction
more of a football powerhouse up there i guess	He could be more of a football powerhouse at his new home .	neutral
true yeah i know it is n't that ridiculous we have cable which helps a lot	We have cable , but even that is useless .	contradiction
well the channel eight when they came here thirteen fourteen years ago Dave Fox and Tracy Rowlett came together uh from Oklahoma City and apparently channel eight was way down and now they have turned it all around and done a pretty remarkable job and then	Channel 8 came here fourteen years ago from OKC and it 's doing great now .	entailment
yeah well the uh NC double A tournament 's going on right now and uh i have n't watched it this year because Louisville 's out of it this year	I have n't watched the NCAA tournament this year .	entailment
well his knees were bothering him yeah	He was in tip-top condition .	contradiction
couple of years ago i was thinking about moving to Massachusetts but uh boy i 'm glad i did n't	I may move to New Hampshire .	neutral
yeah yeah i think well i know it 's true you see a lot of that you know rally behind the female she may lose but by golly we 're going to make a statement here	It says something if people rally behind a female candidate , even if she loses .	entailment
they do n't call them immigrants anymore that was back during my granddaddy 's day	They never called them immigrants .	contradiction
and uh you know once you start up at the top and try to get those dollars on down to the hands that need them you know there 's a lot of places the money stops and disappears along the way	All the money always gets into the hands of those who need it .	contradiction
and it just depends on how bad that person is	It depends on the condition of the person .	entailment
so he donates a lot not everything but a lot of the material then what he does n't donate we just go out and buy	He is the largest donor of materials .	neutral
i quit i quit drinking at oh a long time ago quit drinking i did n't smoke i do n't smoke i gave everything up so i guess i do n't know what just old age i guess is why i	I quit drinking and smoking so I guess it is just old age .	entailment
okay and and i think we just hang up i do n't think we have to do anything else	That 's it , we just hang up , right ?	entailment
yeah that 's the World League	That is n't the World League	contradiction
and have been back and every now and then some news filters in that they went to see some of the old things and of course the savings and loan program um that was that you know that that just continued to grow in fact after my group i mean we were just a very small specialized group too to get that going and spread and then of course Peace Corps bowed out of that because that 's uh uh something that nationalized very quickly and the same with the coops	Every once in awhile some news comes in about the program .	entailment
more of a football powerhouse up there i guess	He 's terrible at football there .	contradiction
well his knees were bothering him yeah	He felt pain in his knees throughout the game .	neutral
and uh well if you if you got got him a power mower it 'd probably take him a lot less time to do it but i enjoy doing it i feel good doing it uh i i feel a lot better doing it with a power mower with that with a with a pull tractor on it so i do n't have to push so hard	Keeping the old push mower is the best idea , since it gets the job done as fast as a power mower .	contradiction
right just get you away from the everyday things that are going on we when the children were smaller we used to go to uh Delaware along the ocean ocean most every year and that was fun we stayed mostly in state parks and uh we really enjoyed that	When we went to Delaware , we would usually see the ocean .	entailment
now that 's a good idea	We 'll see if we can get some funding to develop the idea .	neutral
and i do n't think they 've repainted since	I 'm not sure if they 've repainted it since .	entailment
because i do n't want to my mother was also a domineering type of personality because she had to take over the things that my dad fell short in	My mother made me take over the things that my dad fell short it .	contradiction
they take the football serious	They love watching football .	neutral
yeah yeah if they do come up with a positive regardless of what uh what it was they detected uh we 're required to go attend a uh a counseling session	We still have three more weeks of counseling left even if everything seems positive .	neutral
you know and he he was talking about that he was talking about nobody went broke over paying thirty percent	Most of us thought that he was very naive .	neutral
yeah uh-huh but we look at it sort of as an investment in the future too	We should think less about our future and more about what we 're investing in today .	contradiction
so they do n't deal much in cash anymore either	So they do n't use cash a lot anymore .	entailment
oh i believe that uh mine would say the same uh but uh i seem too rely on them too much	That 's believable and mine would n't say differently .	entailment
um well i hate to yes i do	I hate to .	entailment
do you think most states have that or	I think most states have that .	neutral
no North Carolina State	North Carolina is a county	contradiction
uh whether one might conceive no pun intended of the possibility that there might be a kind of a deliberate uh um	You might think of the possibility of going to that event .	neutral
you know they they like what they 're doing they you know they feel good about what they 're doing that type of thing it 's more	You can tell that they really enjoy the type of thing they 're doing right now .	entailment
in you know just dealing with the customer maybe that 's there only reason why they do n't it 'd seem like they 'd just put a little barrel out there and say it pour here and go on we 'll take your money	I do not deal with customers well .	neutral
course the head bangers i stay away from those entirely	I find the head bangers to be dangerous association and harmful to one 's health .	neutral
um something that i i think that i 've noticed that i i have a friend i think if you 're going into like uh law or medicine a very particular very specific field even even engineering you can get you can meet a lot of the requirements at a public um institution	Law , medicine or engineering students get better jobs .	neutral
so Eric what do you think um	Do you have a brain , Eric ?	contradiction
an d now we got the governor she 's going to do that	Now we have the governor , there is no way she is going to do it .	contradiction
so i guess my experience is is just with what we did and and so they did n't really go through the child care route they were able to be home together	It was a good thing that they did n't go the child care route as they were able to be home with their child more often .	neutral
we 're thinking about putting one of those in	We plan to buy one of those tomorrow .	neutral
what does um is Robby Robin Williams does he have a funny part in the movie or is	Is Robin Williams in the movie ?	neutral
because we do n't always read the newspaper sometimes it just sits around for a while and then we just chuck it	Sometimes we throw the newspaper away without reading it .	entailment
for a change i i got i get sick of winter just looking everything so dead i hate that	Winter is all year long .	neutral
yeah they uh they the voters voted one way and it and then uh some federal judge said no that was unconstitutional and they have had two or three votes and the city council is divided over what the district should be because they divide it one way and the minorities say we 're losing representation representation and uh it it 's just a big battle	the voters and the federal judge were of the same opinion so the vote was not overturned	contradiction
uh high humidity	Warm , sweaty temperatures .	entailment
yeah but uh do you have small kids	Do you have young children ?	entailment
oh yeah all all mine are uh purebreds so i keep them in	mine are all mixed breeds	contradiction
so you know well a lot of the stuff you hear coming from South Africa now and from West Africa that 's considered world music because it 's not particularly using certain types of folk styles	They consider the West African music to be worldly since they do not rely on folk styles .	entailment
and i look back on that and i bought shoes i went shopping i did not need that money i did not need it i did n't need it i should n't have even qualified to get it i did n't need it and it would have been a little rough i might have eaten some bologna instead of roast beef out of the deli but i did not need it and as i look back now now we 're paying that back i told my son if you have to live in the ghetto to go to college do it but do n't take out ten thousand dollars in loans do n't do it and i do n't i hope do n't think he 'll have to do that but i just so like we might if we did n't have those loans we could have saved in the last five years the money for that and i believe we would have because God 's really put it in our heart not to get in debt you know but we have friends at church that do this on a constant basis that are totally debt free and they pay cash for everything they buy	I am envious of all my debt-free churchgoing friends .	neutral
he 's not a starter	He does not open .	entailment
but i do n't know you know maybe you could do that for a certain period of time but i mean how long does that kind of a thing take you know to to um say to question the person or to get into their head	I 'm sure it would n't take very long to question the person .	neutral
so well i think we 've taken up at least five minutes	You 've taken up the last 5 minutes .	neutral
i 've yeah i 've done it before and when i was in high in high school and college and thoroughly enjoyed it and and it 's really a a blast my wife hates it but that 's the way life is i guess	I would like to do it again .	neutral
yes well yeah i am um actually actually i think that i at the higher level education i do n't think there 's so much of a problem there it 's pretty much funded well there are small colleges that i 'm sure are struggling	I think there are some small colleges that are having trouble .	entailment
some of the professors i think imitate Big Bird	None of the professors attempt to be like Big Bird in my view .	contradiction
um yeah that sounds kind of neat uh is location at all important to you like you know how far it is from your house or whatever	If something is far from your house does it matter to you , is location important to you ?	entailment
you know it 's it 's not easy to do but	It can be challenging .	entailment
and see the thing is you know he go out and he 'll spend it when he wants you know and uh uh i 'm afraid to i 'm afraid to use that credit card	I 'm scared to use the credit card .	entailment
there 's certain times of the year of course that uh that it probably would n't do very well because of the temperature and stuff but but uh the right time of year it works pretty good	It works pretty good at the right time of year .	entailment
defiantly if you live in an apartment right	If you live in apartment , defiantly , right ?	entailment
yep because it 's when it 's self propelled it 's heavy yeah	it 's heavy when it 's self propelled , in case you were wondering	entailment
the the Iranian borders are still open uh from what i understand understand um	Iran let their borders open due to a crisis .	neutral
i do n't know no i do n't	I used to know , now I do n't .	neutral
yeah well i 'm a hot weather person i 'm i can take the heat but i do n't like the cold	The cold weather makes me sick , thus I am not fond of it .	neutral
well his knees were bothering him yeah	His knees were giving him problems .	entailment
yeah so i i trotted back to the car rather quickly uh jumped in went home and took a hot shower and changed clothes and went back	I drove home and made supper , then went back .	contradiction
um-hum they have socialized socialized health care	They do n't have health care over there	contradiction
well uh normally i like to to go out fishing in a boat and uh rather than like bank fishing and just like you try and catch anything that 's swimming because i 've had such problems of trying to catch any type of fish that uh i just really enjoy doing the boat type fishing	I fish in the boat and try catching any fish because I have trouble catching certain types .	entailment
yeah because those things i think would just snap you know	Because they would break .	entailment
i mean i 'm i 'm sort of strange in a way i 'm i 'm about twenty pounds overweight and i smoke but my blood pressure is about my last reading was just the other day it was one hundred two over seventy nine	I am fit and healthy .	contradiction
it gets it	It does n't get it .	contradiction
it was really easy i mean just just did a thumb print you know	I did a thumb print , that was very easy. , you know ?	entailment
and not only is it you know trouble to have to drive but it takes time away from your home and your family when you 're out driving	Driving is a fast experience with no downfalls .	contradiction
apparently apparently the appraisers likes it because our taxes sure is high is n't it it really is	The appraiser did not like it one bit .	contradiction
oh like if they say i i we just type it in like that	The typing is the easy part .	neutral
he 's not a starter	He is the one they always have starting .	contradiction
um yeah we 've tried to do that we 've paid ours off you know all the way down to where we had everything down to zero and especially right before i i quit work two years ago to stay home with the kids	We have paid ours off all the way down to zero .	entailment
well um i uh exercise regularly i work at a university and i swim almost everyday	I am a fit person with 1.4 % body fat .	neutral
because we do n't always read the newspaper sometimes it just sits around for a while and then we just chuck it	Sometimes we throw the week old newspapers away without reading them .	entailment
so uh listen i 'll call Triple A uh auto club any time	At any time I would call Triple A .	entailment
uh and i think even Electric Light Orchestra had some some real um influences by classical music and i 'm still still my favorite in fact most of my CDs that i got are classical music	Most of my CDs are songs of birds dying in the wild .	contradiction
were sort of a double sign with a a big miles per hour and a little kilometers per hour type uh marking on the side	A sign displaying both mph and kph .	entailment
taken up by the oh okay oh so you know well that 's i had wondered sometimes i knew that there was a lot of a lot of effort and a lot of work went into a lot of that and i just wondered if if it lasted and if it took you know like yeah	It was easy to do and did not take much effort .	contradiction
right right they left a woman and a child or the cat the sheep yeah	They let a woman and child remain , or it might have been the cat or sheep .	entailment
it was difficult	It was easy .	contradiction
yeah they uh they the voters voted one way and it and then uh some federal judge said no that was unconstitutional and they have had two or three votes and the city council is divided over what the district should be because they divide it one way and the minorities say we 're losing representation representation and uh it it 's just a big battle	the vote of the people was actually unconstitutional	entailment
exactly and when i 'm sitting here on the sofa cross-stitching and all of a sudden somebody a man 's got their hand on my door knob it 's like uh like oh no and so i do n't i do n't like that and i guess the only way to prevent it would be just to pass a city ordinance to prevent that or	I do n't ever sit on my sofa and do cross-stitch .	contradiction
it 's so bad wanted to mow today i was off and i wanted to mow the yard but just walking across it it 's still so mushy if i took a mower out there i 'd tear the sod up so bad	The best time to mow the lawn is when it 's wet and mushy .	contradiction
oh wow no i just started about well five years ago i think	It started last year .	contradiction
yeah and i 'll do this uh sometimes i 'll put my after I pour that into my back into my saucepan i 'll put the eggs in the same dish and beat them up and then pour the cornstarch and the milk mixture in the egg so	I never use eggs when I cook , I hate them .	contradiction
it 's just it 's the morals of the people which i mean i guess we everybody 's responsible for the society but if i had a child that that did things so bad it 's not they do n't care about anybody these people they 're stealing from they 're just the big bad rich guy	My kid would get caught stealing if they tried .	neutral
oh i enjoyed it i mean it was just more for my money	The performance was a good deal .	neutral
much with whatever it 's with the Black the Black problem or whatever that may be now	The Black issue arose hundreds of years ago .	neutral
yeah it 's definitely a way out of the way where where as	Yes . There is definitely a way out .	entailment
it 's just it 's the morals of the people which i mean i guess we everybody 's responsible for the society but if i had a child that that did things so bad it 's not they do n't care about anybody these people they 're stealing from they 're just the big bad rich guy	I have no issue with people stealing from others .	contradiction
so they do n't deal much in cash anymore either	They are now mostly using credit cards for transactions .	neutral
um we tried that but we really were n't happy with it so he does that all himself now	Sometimes we help him out , and other times we do it all ourselves .	contradiction
huh do you have your own kiln or do you do you	Did somebody give you your kiln ?	neutral
i think yeah and it 's a just a nice escape and you know it 's something to laugh at and enjoy	I think it 's an escape that can be enjoyed .	entailment
uh-huh oh yeah all the people for right uh life or something	yeah lots of people for the right life	entailment
i do n't even know how they figure it really i 'm glad i do n't work in a store	I 'm really happy that I work in a store .	contradiction
oh thank God i 've never been to Midland	I have n't ever been to Midland .	entailment
so well i think we 've taken up at least five minutes	I have taken up the last 5 minutes .	entailment
it was really a nice compromise especially because she felt like she was still living in her own house and she still had her own couch and her own bed and it it really helped a lot and she was a lot more comfortable and she did n't	They are in these small homes , but it is very sterile , plain wall and little furnishings . She was not happy about it .	contradiction
much with whatever it 's with the Black the Black problem or whatever that may be now	There is a Black issue that could be called something else now .	entailment
so i do n't completely agree with that either	I 'm also not entirely in agreement with that either .	entailment
oh yes yeah yeah yeah that 's true too that 's true	That is not true .	contradiction
